element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
1,"Raya","ARS",1,60,"38.5",11798,6473,12,180,2
2,"Arrizabalaga","ARS",1,49,"0.1",46,56,0,0,0
3,"Meslier","ARS",1,49,"0.0",21,19,0,0,0
4,"Gabriel","ARS",2,80,"25.7",1982,9905,13,180,2
5,"J.Timber","ARS",2,65,"0.1",45,92,0,0,0
6,"Saliba","ARS",2,60,"0.2",60,254,0,0,0
7,"Lewis-Skelly","ARS",3,55,"0.7",402,373,6,160,2
8,"Calafiori","ARS",2,57,"45.7",20431,2282,20,170,2
9,"Hincapie","ARS",2,53,"1.2",205,899,1,9,0
10,"White","ARS",2,55,"7.6",8945,6031,18,180,2
11,"Mosquera","ARS",2,55,"4.4",95,7161,12,168,2
12,"Saka","ARS",3,95,"11.0",13476,3013,20,157,2
13,"Rice","ARS",3,75,"14.2",982,6539,8,151,2
14,"Eze","ARS",3,64,"1.4",340,986,2,59,0
15,"Ødegaard","ARS",3,66,"11.1",4612,5219,14,145,2
16,"Madueke","ARS",3,63,"0.2",154,178,1,22,0
17,"Merino","ARS",3,59,"0.5",138,452,2,33,0
18,"Martinelli","ARS",3,63,"0.1",0,903,0,0,0
19,"Zubimendi","ARS",3,54,"0.8",132,506,2,27,0
20,"Dowman","ARS",3,54,"0.1",32,57,0,0,0
22,"Nwaneri","ARS",3,54,"0.0",0,39,0,0,0
23,"Fábio Vieira","ARS",3,55,"0.0",0,29,0,0,0
24,"Nelson","ARS",3,55,"0.0",0,9,0,0,0
25,"Gyökeres","ARS",4,73,"4.5",489,4735,0,0,0
26,"Havertz","ARS",4,75,"6.8",2243,5358,8,180,2
27,"G.Jesus","ARS",4,59,"0.2",0,1017,0,0,0
31,"Konsa","ARS",2,44,"11.3",25263,4287,1,11,0
452,"Bruno G.","ARS",3,68,"2.0",93,2004,1,19,0
557,"Tzolis","ARS",3,65,"19.1",1744,29574,6,120,2
29,"M.Bizot","AVL",1,45,"0.1",79,51,1,90,1
30,"Digne","AVL",2,45,"0.1",0,61,0,0,0
32,"Cash","AVL",2,45,"7.0",1164,2070,1,167,2
33,"Mings","AVL",2,45,"0.4",73,128,1,16,0
34,"Pau","AVL",2,45,"0.4",118,102,2,163,2
35,"Bogarde","AVL",3,50,"0.1",54,42,1,16,0
36,"Maatsen","AVL",2,45,"0.7",237,247,1,171,2
37,"Lindelöf","AVL",2,45,"0.3",91,71,0,180,2
38,"A.García","AVL",2,40,"1.7",1803,477,0,0,0
39,"Nedeljkovic","AVL",2,40,"0.2",0,127,0,0,0
41,"Buendía","AVL",3,60,"1.1",444,803,4,175,2
44,"Bailey","AVL",3,54,"0.1",0,557,0,0,0
45,"McGinn","AVL",3,54,"2.4",571,1193,2,171,2
46,"Barkley","AVL",3,50,"0.3",192,113,4,150,2
47,"Kamara","AVL",3,50,"0.3",193,200,4,180,2
48,"Onana","AVL",3,50,"0.0",3,17,0,0,0
49,"Iling Jr","AVL",3,50,"0.0",0,2,0,0,0
50,"Burrowes","AVL",3,45,"0.7",453,299,0,0,0
51,"George Hemmings","AVL",3,45,"1.0",1790,698,4,160,2
52,"Alysson","AVL",3,50,"0.0",33,25,1,27,0
53,"Manzambi","AVL",3,59,"0.1",24,120,0,0,0
54,"Gomes","AVL",3,55,"0.0",3,28,-2,39,1
55,"Watkins","AVL",4,78,"4.1",0,14905,0,0,0
56,"Abraham","AVL",4,55,"0.1",337,107,1,19,0
160,"Garnacho","AVL",3,59,"0.4",108,363,2,16,0
166,"N.Jackson","AVL",4,65,"1.0",1622,641,2,70,1
582,"Madjo","AVL",4,55,"0.3",25,268,0,0,0
596,"Ruggeri","AVL",2,45,"0.1",18,49,1,8,0
597,"Suzuki","AVL",1,50,"1.1",800,306,2,90,1
606,"Rowe","AVL",2,40,"0.1",187,59,0,0,0
607,"Lynch","AVL",3,45,"0.1",0,390,0,0,0
611,"Wan-Bissaka","AVL",2,45,"0.1",177,56,1,12,0
618,"Goretzka","AVL",3,60,"0.0",122,52,0,0,0
630,"Harwood-Bellis","AVL",2,45,"0.0",74,8,0,0,0
631,"Mbaye","AVL",3,60,"0.0",347,37,0,0,0
57,"Petrović","BOU",1,45,"3.4",1840,1535,5,180,2
58,"Forster","BOU",1,40,"3.3",2078,523,0,0,0
59,"Dennis","BOU",1,40,"0.2",0,92,0,0,0
60,"Hill","BOU",2,55,"0.9",213,260,5,180,2
61,"Truffert","BOU",2,55,"3.8",251,927,5,180,2
62,"Diakité","BOU",2,50,"0.2",57,79,0,0,0
63,"Milosavljević","BOU",2,50,"0.0",3,6,0,0,0
64,"Smith","BOU",2,45,"0.1",42,42,2,180,2
65,"J.Araujo","BOU",2,45,"0.0",5,10,0,0,0
66,"Soler","BOU",2,40,"0.2",302,75,0,0,0
67,"Rayan","BOU",3,65,"2.2",373,1379,4,178,2
