element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
1,"Raya","ARS",1,60,"40.3",133202,22994,29,360,4
2,"Arrizabalaga","ARS",1,49,"0.1",76,279,0,0,0
3,"Meslier","ARS",1,49,"0.0",39,100,0,0,0
4,"Gabriel","ARS",2,80,"23.5",21218,49389,24,360,4
5,"J.Timber","ARS",2,65,"0.2",8469,1278,1,45,0
6,"Saliba","ARS",2,59,"0.2",227,1136,0,0,0
7,"Lewis-Skelly","ARS",3,55,"0.6",1573,5431,9,271,4
8,"Calafiori","ARS",2,58,"50.0",131231,28417,28,326,4
9,"Hincapie","ARS",2,53,"1.0",1264,8962,2,32,0
10,"White","ARS",2,55,"6.8",14936,93816,21,315,4
11,"Mosquera","ARS",2,54,"2.1",96,42735,12,168,2
12,"Saka","ARS",3,95,"12.0",79509,24549,30,336,4
13,"Rice","ARS",3,74,"12.7",12843,37212,19,321,4
14,"Eze","ARS",3,63,"1.1",1314,9387,3,68,0
15,"Ødegaard","ARS",3,67,"19.2",148627,50672,27,305,4
16,"Madueke","ARS",3,62,"0.2",296,1998,2,23,0
17,"Merino","ARS",3,58,"0.4",606,3544,3,51,0
18,"Martinelli","ARS",3,63,"0.1",0,852,0,0,0
19,"Zubimendi","ARS",3,53,"0.6",710,4686,4,59,0
20,"Dowman","ARS",3,53,"0.1",183,556,0,0,0
22,"Nwaneri","ARS",3,54,"0.0",0,70,0,0,0
23,"Fábio Vieira","ARS",3,55,"0.0",0,45,0,0,0
24,"Nelson","ARS",3,55,"0.0",0,26,0,0,0
25,"Gyökeres","ARS",4,72,"3.4",1661,28442,1,12,0
26,"Havertz","ARS",4,76,"7.9",39735,45518,17,347,4
27,"G.Jesus","ARS",4,59,"0.2",0,1274,0,0,0
31,"Konsa","ARS",2,45,"17.9",155220,23110,11,191,2
452,"Bruno G.","ARS",3,67,"1.7",8375,4473,8,64,0
557,"Tzolis","ARS",3,64,"14.9",16295,126777,14,290,4
29,"M.Bizot","AVL",1,45,"0.1",233,577,1,90,1
30,"Digne","AVL",2,45,"0.1",0,247,0,0,0
32,"Cash","AVL",2,45,"5.5",502,64831,7,251,3
33,"Mings","AVL",2,45,"0.4",1258,2213,7,171,1
34,"Pau","AVL",2,45,"0.4",186,3767,3,187,3
35,"Bogarde","AVL",3,50,"0.1",261,482,1,16,0
36,"Maatsen","AVL",2,45,"0.7",492,12661,9,335,4
37,"Lindelöf","AVL",2,45,"0.3",1287,1376,7,360,4
38,"A.García","AVL",2,40,"1.6",3888,6628,0,0,0
39,"Nedeljkovic","AVL",2,40,"0.1",0,597,0,0,0
41,"Buendía","AVL",3,59,"1.0",1911,9700,9,311,4
44,"Bailey","AVL",3,54,"0.1",0,878,0,0,0
45,"McGinn","AVL",3,54,"2.3",7457,9598,11,351,4
46,"Barkley","AVL",3,50,"0.3",983,1686,9,302,4
47,"Kamara","AVL",3,50,"0.3",946,2199,9,360,4
48,"Onana","AVL",3,49,"0.0",30,107,0,0,0
49,"Iling Jr","AVL",3,50,"0.0",0,12,0,0,0
50,"Burrowes","AVL",3,45,"0.6",1095,3466,0,0,0
51,"George Hemmings","AVL",3,45,"1.3",7152,7249,8,279,4
52,"Alysson","AVL",3,50,"0.1",775,236,8,87,0
53,"Manzambi","AVL",3,59,"0.1",826,504,1,27,0
54,"Gomes","AVL",3,55,"0.0",243,123,-2,39,1
55,"Watkins","AVL",4,78,"2.8",0,18477,0,0,0
56,"Abraham","AVL",4,55,"0.2",1026,1181,3,69,0
160,"Garnacho","AVL",3,58,"0.3",379,3871,3,31,0
166,"N.Jackson","AVL",4,65,"1.2",6070,15351,4,199,3
582,"Madjo","AVL",4,54,"0.2",150,2041,0,0,0
596,"Ruggeri","AVL",2,45,"0.1",246,580,2,23,0
597,"Suzuki","AVL",1,50,"1.8",7367,7931,14,270,3
606,"Rowe","AVL",2,40,"0.2",944,794,0,0,0
607,"Lynch","AVL",3,45,"0.1",0,764,0,0,0
611,"Wan-Bissaka","AVL",2,45,"0.2",2161,888,5,107,1
618,"Goretzka","AVL",3,60,"0.0",26,869,0,0,0
630,"Harwood-Bellis","AVL",2,45,"0.0",145,182,0,0,0
631,"Mbaye","AVL",3,60,"0.1",969,661,1,27,0
57,"Petrović","BOU",1,45,"3.2",2991,11474,7,360,4
58,"Forster","BOU",1,40,"3.5",9916,6324,0,0,0
