element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
113,"F.Kadıoğlu","BHA",2,44,"1.8",3175,12839,2,167,2
114,"Boscagli","BHA",2,45,"0.3",1073,1437,7,270,3
115,"De Cuyper","BHA",2,48,"19.8",291164,58879,21,243,3
116,"Dunk","BHA",2,45,"1.3",8300,4565,10,270,3
117,"Coppola","BHA",2,45,"0.0",88,133,0,0,0
118,"Igor","BHA",2,45,"0.1",0,1357,0,0,0
119,"Costinha","BHA",2,45,"0.0",110,162,2,48,0
120,"Svoboda","BHA",2,50,"0.1",495,558,0,0,0
121,"Mitoma","BHA",3,59,"0.0",47,308,0,0,0
122,"Minteh","BHA",3,59,"0.0",22,488,0,0,0
123,"Hinshelwood","BHA",3,60,"1.1",741,25115,16,63,1
124,"Groß","BHA",3,55,"16.2",147704,89373,16,270,3
125,"Georginio","BHA",4,55,"0.6",626,10060,5,90,1
126,"O'Riley","BHA",3,55,"0.1",551,833,0,0,0
127,"Gomez","BHA",3,50,"4.9",48061,46916,13,265,3
128,"Buonanotte","BHA",3,50,"0.0",0,28,0,0,0
129,"Ayari","BHA",3,54,"0.4",1019,3463,4,153,2
130,"Wieffer","BHA",2,50,"0.3",50,12380,7,156,2
132,"Howell","BHA",3,45,"0.0",0,355,0,0,0
133,"Watson","BHA",3,50,"0.0",0,15,0,0,0
134,"Oriola","BHA",3,45,"0.3",1382,1822,0,0,0
135,"Yohanna","BHA",3,49,"0.1",271,592,1,12,0
137,"Tzimas","BHA",4,55,"0.0",45,79,0,0,0
138,"Kostoulas","BHA",4,55,"0.5",8036,3891,8,195,2
139,"Ferguson","BHA",4,50,"0.0",239,333,0,0,0
328,"Struijk","BHA",2,50,"0.2",766,1350,1,1,0
504,"Vuskovic","BHA",2,50,"2.9",57724,15990,18,270,3
594,"David","BHA",4,60,"0.2",1705,2973,1,23,0
600,"Osman","BHA",3,50,"0.0",95,177,2,28,0
605,"Yalcouyé","BHA",3,45,"2.8",93631,26435,11,167,2
614,"Hadjam","BHA",2,45,"0.0",249,385,0,0,0
624,"Cozier-Duberry","BHA",3,50,"0.0",0,31,0,0,0
639,"Andrés","BHA",3,55,"0.0",353,111,0,0,0
652,"Azeez","BHA",3,55,"0.0",82,29,0,0,0
28,"Martinez","CHE",1,50,"4.9",64283,25688,5,180,2
40,"Rogers","CHE",3,76,"28.4",440580,67280,19,257,3
101,"Henderson","CHE",3,49,"0.0",99,343,0,0,0
136,"Welbeck","CHE",4,59,"0.8",3440,7952,1,3,0
140,"Sánchez","CHE",1,49,"1.0",0,27863,2,90,1
141,"Jörgensen","CHE",1,50,"0.0",0,72,0,0,0
142,"James","CHE",2,54,"7.8",27198,49536,2,202,2
143,"Chalobah","CHE",2,55,"0.1",0,913,0,0,0
144,"Gusto","CHE",2,50,"1.1",4468,8228,3,195,2
145,"Fofana","CHE",2,50,"0.1",4589,1021,3,157,2
146,"B.Badiashile","CHE",2,45,"0.0",0,170,0,0,0
148,"Hato","CHE",2,45,"0.8",26740,7358,8,213,3
149,"Colwill","CHE",2,49,"1.1",3114,12179,1,161,2
150,"M.Sarr","CHE",2,45,"0.0",0,675,0,0,0
151,"Acheampong","CHE",2,45,"0.4",2835,2341,5,202,2
152,"Palestra","CHE",2,54,"1.1",343,17716,0,0,0
154,"Palmer","CHE",3,96,"22.2",346114,65069,21,262,3
156,"Neto","CHE",3,65,"1.3",13478,8802,10,161,2
157,"Estêvão","CHE",3,64,"0.8",2463,8440,2,16,0
158,"Gittens","CHE",3,59,"0.0",163,309,0,0,0
159,"Caicedo","CHE",3,54,"1.7",1089,26023,1,13,0
161,"Lavia","CHE",3,50,"0.2",4594,2219,9,190,3
163,"D.Essugo","CHE",3,45,"0.1",0,2740,0,0,0
164,"Quenda","CHE",3,54,"0.0",113,379,1,8,0
165,"João Pedro","CHE",4,77,"72.4",203499,65140,21,270,3
168,"Marc Guiu","CHE",4,50,"0.3",0,5624,0,0,0
169,"Mheuka","CHE",4,45,"0.4",4687,3376,0,0,0
170,"Emegha","CHE",4,50,"0.2",1603,1597,0,0,0
200,"Lacroix","CHE",2,60,"8.2",31124,42723,9,270,3
560,"Penders","CHE",1,45,"0.1",156,429,0,0,0
561,"Anselmino","CHE",2,45,"0.0",129,115,0,0,0
568,"Barco","CHE",3,55,"0.1",388,854,1,8,0
583,"Chavarria","CHE",2,49,"0.2",341,1168,3,73,0
91,"Pinnock","COV",2,45,"0.1",345,393,4,102,1
104,"Onyeka","COV",3,49,"0.1",306,810,4,152,2
110,"Rushworth","COV",1,45,"1.0",2548,8292,5,270,3
171,"Dovin","COV",1,40,"1.2",0,10731,0,0,0
172,"Wilson","COV",1,45,"0.4",139,1213,0,0,0
173,"Thomas","COV",2,40,"8.7",62230,40399,15,257,3
174,"Kitching","COV",2,40,"0.5",0,6283,0,0,0
175,"van Ewijk","COV",2,40,"11.1",16942,71573,6,270,3
176,"Dasilva","COV",2,40,"0.7",1018,2346,5,264,3
177,"Kesler-Hayden","COV",2,40,"0.0",67,379,0,0,0
178,"Bidwell","COV",2,40,"0.1",366,434,0,0,0
179,"Latibeaudiere","COV",2,40,"0.0",163,194,0,0,0
180,"Woolfenden","COV",2,40,"0.1",202,1079,0,0,0
181,"Brau","COV",2,40,"0.0",0,247,0,0,0
182,"Amenda","COV",2,40,"0.8",1921,3090,4,270,3
183,"Rudoni","COV",3,50,"0.1",496,907,6,152,2
184,"Grimes","COV",3,50,"0.1",300,1303,6,270,3
185,"Sakamoto","COV",3,49,"0.1",139,624,1,31,0
186,"Mason-Clark","COV",3,54,"0.1",124,513,3,127,2
187,"Eccles","COV",3,49,"0.0",53,153,0,0,0
188,"Torp","COV",3,54,"0.1",37,807,2,47,0
189,"Shepherd","COV",3,45,"0.3",805,1540,0,0,0
190,"Tchaouna","COV",3,55,"0.1",110,736,4,166,2
191,"Borges Rodrigues","COV",3,45,"0.1",0,2015,0,0,0
192,"Andrews","COV",3,45,"0.4",0,4491,0,0,0
193,"Wright","COV",4,54,"0.1",91,1125,0,0,0
194,"Thomas-Asante","COV",4,50,"0.8",6415,6745,4,120,1
195,"Simms","COV",4,50,"0.8",3118,7231,3,88,1
196,"Markelo","COV",4,50,"0.0",0,76,0,0,0
197,"Bassette","COV",4,45,"0.0",0,243,0,0,0
492,"Awoniyi","COV",4,55,"0.7",3812,4958,5,180,2
575,"Yirenkyi","COV",3,49,"0.2",325,1732,5,158,2
584,"Hamer","COV",3,54,"0.1",89,679,3,32,0
599,"Cherif","COV",4,50,"0.1",706,892,0,0,0
623,"Bentley","COV",1,40,"0.4",15543,2902,0,0,0
42,"Guessand","CRY",3,55,"0.0",604,583,2,54,0
153,"Disasi","CRY",2,45,"0.1",2722,1074,4,106,1
198,"Henderson","CRY",1,50,"1.9",13692,8581,5,270,3
199,"Benitez","CRY",1,45,"0.1",304,553,0,0,0
202,"Richards","CRY",2,50,"0.7",4025,4541,4,270,3
203,"Canvot","CRY",2,49,"0.2",1234,2215,2,270,3
204,"Mitchell","CRY",2,45,"5.7",110361,19639,16,253,3
205,"Sosa","CRY",2,45,"0.0",0,456,0,0,0
206,"Chadi Riad","CRY",2,44,"0.0",29,392,1,72,1
207,"Mingueza","CRY",2,44,"0.1",342,507,2,16,0
208,"Sarr","CRY",3,63,"0.9",112,19935,0,0,0
210,"Wharton","CRY",3,55,"0.9",4922,5677,8,270,3
211,"Yeremy","CRY",3,55,"0.4",13423,3081,11,190,2
212,"Hughes","CRY",3,45,"8.9",15124,55607,1,16,0
213,"Lerma","CRY",3,49,"0.1",190,599,0,0,0
214,"Kamada","CRY",3,50,"0.3",7132,2573,10,268,3
215,"Devenny","CRY",3,50,"0.0",0,183,0,0,0
216,"Esse","CRY",3,50,"0.0",0,680,0,0,0
217,"M.França","CRY",3,49,"0.0",45,385,0,0,0
218,"Doucouré","CRY",3,49,"0.1",290,552,0,0,0
219,"J.Rak-Sakyi","CRY",3,50,"0.0",42,58,0,0,0
220,"Cardines","CRY",2,45,"0.0",0,9,0,0,0
221,"Drakes-Thomas","CRY",3,45,"0.1",561,576,0,0,0
222,"Strand Larsen","CRY",4,60,"0.5",4475,4270,4,134,1
223,"Mateta","CRY",4,64,"2.0",205,41607,2,62,1
224,"Nketiah","CRY",4,55,"0.7",15002,4417,7,167,3
225,"Uche","CRY",4,50,"0.0",0,0,0,0,0
241,"McNeil","CRY",3,54,"0.1",268,1004,3,84,1
555,"Matthews","CRY",1,40,"1.8",2727,4276,0,0,0
577,"Tomiyasu","CRY",2,45,"0.3",319,1829,2,91,1
588,"Khalaili","CRY",2,50,"0.2",5605,1568,6,199,2
595,"Gozo","CRY",3,50,"0.0",70,104,1,22,0
633,"Ahanor","CRY",2,45,"0.0",219,67,0,0,0
643,"Chilwell","CRY",2,45,"0.3",16735,2188,7,16,0
644,"Timber","CRY",3,50,"0.0",1018,237,2,73,1
647,"Osorio","CRY",3,55,"0.0",274,62,1,1,0
21,"Nørgaard","EVE",3,49,"0.1",61,709,0,0,0
209,"Johnson","EVE",3,59,"0.1",701,1191,3,99,1
226,"Pickford","EVE",1,55,"8.6",34182,36816,11,270,3
227,"Travers","EVE",1,50,"0.0",215,235,0,0,0
228,"King","EVE",1,45,"0.0",168,224,0,0,0
229,"Tarkowski","EVE",2,60,"11.3",88663,47302,21,270,3
230,"Branthwaite","EVE",2,55,"1.9",17840,10107,13,270,3
231,"Keane","EVE",2,49,"0.9",705,8881,0,0,0
232,"O'Brien","EVE",2,49,"0.3",374,2376,0,0,0
233,"Mykolenko","EVE",2,45,"1.9",30792,16769,11,270,3
234,"Patterson","EVE",2,45,"0.0",0,496,0,0,0
235,"Aznou","EVE",2,40,"0.1",0,1967,0,0,0
236,"Dewsbury-Hall","EVE",3,65,"4.5",63303,45951,15,270,3
238,"Grealish","EVE",3,65,"0.4",9477,3399,2,32,0
239,"Garner","EVE",3,60,"0.1",1658,2386,4,148,2
242,"George","EVE",3,55,"0.4",22253,4756,15,234,3
243,"Alcaraz","EVE",3,50,"0.1",359,711,1,5,0
244,"Armstrong","EVE",3,50,"0.4",7389,4791,11,266,3
245,"Dibling","EVE",3,54,"0.0",148,284,0,0,0
246,"Röhl","EVE",3,50,"0.1",337,526,6,249,3
247,"Hackney","EVE",3,55,"0.2",926,1053,8,121,1
248,"Beto","EVE",4,54,"1.1",0,39549,2,31,0
249,"Barry","EVE",4,56,"5.5",129673,52854,12,237,3
649,"Maitland-Niles","EVE",2,45,"0.1",7739,1247,7,13,0
654,"Graham","EVE",3,45,"0.1",4764,816,0,0,0
250,"Leno","FUL",1,45,"3.0",10987,16590,6,270,3
251,"Lecomte","FUL",1,40,"1.2",4412,3317,0,0,0
252,"McNally","FUL",1,40,"0.1",0,1130,0,0,0
253,"Andersen","FUL",2,50,"0.1",1156,1460,2,180,2
254,"Robinson","FUL",2,45,"1.5",2742,13320,4,249,3
255,"J.Cuenca","FUL",2,45,"0.0",56,309,3,90,1
256,"Tete","FUL",2,44,"0.2",100,1261,0,0,0
257,"Bassey","FUL",2,45,"0.7",1222,4992,3,270,3
258,"Castagne","FUL",2,45,"0.9",3704,7893,13,247,3
261,"Iwobi","FUL",3,55,"0.8",1381,8120,6,262,3
262,"Smith Rowe","FUL",3,54,"0.3",527,2743,2,25,0
263,"Kevin","FUL",3,54,"0.0",157,624,2,24,0
264,"Bobb","FUL",3,55,"0.3",1408,3212,7,211,3
265,"Berge","FUL",3,50,"0.3",416,2639,5,183,2
266,"Cairney","FUL",3,50,"0.0",16,31,0,0,0
268,"King","FUL",3,55,"1.1",45576,14049,19,270,3
269,"Sessegnon","FUL",2,45,"0.3",160,2198,3,50,0
270,"Reed","FUL",3,45,"1.2",2283,8425,0,0,0
271,"Muniz","FUL",4,54,"0.5",1854,4174,2,15,0
272,"Kusi-Asare","FUL",4,45,"6.3",20816,40448,0,0,0
569,"Gonzalo","FUL",4,60,"4.2",24012,54386,10,270,3
570,"Palacios","FUL",3,55,"0.2",959,1030,11,207,3
580,"Charles","FUL",3,50,"0.1",193,456,4,123,1
610,"De Fougerolles","FUL",2,40,"0.1",374,784,0,0,0
626,"Zepa","FUL",3,45,"0.4",8525,4176,0,0,0
635,"Larsson","FUL",3,50,"0.0",163,42,1,11,0
636,"Ángel","FUL",3,50,"0.0",89,39,0,0,0
650,"Affengruber","FUL",2,45,"0.0",172,56,0,0,0
240,"Iroegbunam","HUL",3,50,"0.0",228,122,1,4,0
273,"Phillips","HUL",1,40,"1.5",5178,5018,0,0,0
274,"Butland","HUL",1,45,"0.1",82,527,0,0,0
275,"Cartwright","HUL",1,40,"0.0",0,43,0,0,0
276,"Lo-Tutala","HUL",1,40,"0.0",0,115,0,0,0
277,"Egan","HUL",2,41,"6.2",152892,30229,23,270,3
278,"Hughes","HUL",2,40,"0.1",68,646,0,0,0
279,"Ajayi","HUL",2,41,"11.2",184774,37150,25,243,3
280,"Coyle","HUL",2,40,"0.5",3528,1970,12,177,3
281,"Drameh","HUL",2,40,"0.1",0,1090,2,65,0
282,"Giles","HUL",2,40,"1.3",24324,5926,20,264,3
283,"Jacob","HUL",2,40,"0.0",0,75,0,0,0
284,"McCarthy","HUL",2,40,"0.1",458,557,0,0,0
285,"McNair","HUL",2,40,"0.1",282,623,1,26,0
286,"Belloumi","HUL",3,50,"0.9",14634,5539,14,253,3
287,"Millar","HUL",3,50,"0.0",0,1694,6,50,0
288,"Dowell","HUL",3,45,"0.4",1986,2716,0,0,0
289,"Crooks","HUL",3,45,"0.5",488,5400,2,90,1
290,"Slater","HUL",3,45,"5.2",77981,40402,11,270,3
291,"Matazo","HUL",3,45,"0.0",63,71,0,0,0
292,"Ömür","HUL",3,49,"0.0",186,197,0,0,0
293,"Kamara","HUL",3,50,"0.0",0,27,0,0,0
294,"Zambrano","HUL",3,45,"0.1",218,662,0,0,0
295,"McBurnie","HUL",4,55,"2.0",12690,21964,8,270,3
296,"Akintola","HUL",3,50,"0.0",418,570,0,0,0
297,"Gyabi","HUL",3,45,"0.0",64,180,0,0,0
298,"Destan","HUL",4,45,"0.2",0,2318,0,0,0
299,"Burstow","HUL",4,45,"0.0",0,322,0,0,0
340,"Gelhardt","HUL",3,50,"0.0",115,89,0,0,0
556,"Targett","HUL",2,40,"2.0",2559,10639,1,5,0
563,"Morita","HUL",3,50,"0.0",110,210,1,45,1
572,"Tzolakis","HUL",1,46,"9.3",140834,30634,26,270,3
574,"Hjertø-Dahl","HUL",3,49,"0.1",286,464,1,8,0
576,"Stroud","HUL",3,50,"0.1",345,543,6,190,3
585,"Herrington","HUL",2,40,"0.6",1020,2454,3,76,0
586,"Mendy","HUL",2,40,"7.1",171405,29672,24,191,3
589,"Gourna-Douath","HUL",3,50,"0.0",107,159,3,126,1
617,"Cho","HUL",3,50,"0.0",222,111,2,15,0
632,"Ansah","HUL",4,50,"0.0",2559,623,0,0,0
637,"Vaz","HUL",4,50,"0.0",1704,417,0,0,0
638,"Norton-Cuffy","HUL",2,40,"0.2",9379,1984,1,26,0
642,"Thomas","HUL",3,55,"0.0",544,150,1,27,0
645,"Mouzakitis","HUL",3,50,"0.0",178,50,0,0,0
259,"Diop","IPS",2,40,"14.8",17680,70693,7,270,3
267,"Lukić","IPS",3,50,"0.1",385,705,8,252,3
300,"Walton","IPS",1,45,"0.4",151,1496,0,0,0
301,"Palmer","IPS",1,40,"4.2",12577,16257,0,0,0
302,"Button","IPS",1,40,"0.5",6539,2166,0,0,0
303,"Kipré","IPS",2,40,"0.5",295,2221,0,0,0
304,"O'Shea","IPS",2,40,"3.1",7398,19595,7,270,3
305,"Davis","IPS",2,40,"5.1",21860,31357,9,270,3
306,"Greaves","IPS",2,40,"1.2",981,4278,2,270,3
307,"Johnson","IPS",2,40,"0.1",0,1485,0,0,0
308,"Furlong","IPS",2,40,"0.5",195,1944,1,17,0
309,"Núñez","IPS",3,50,"0.1",221,1072,6,140,2
310,"Matusiwa","IPS",3,49,"0.0",17,28,0,0,0
311,"Burns","IPS",3,50,"0.0",0,27,0,0,0
312,"Taylor","IPS",3,45,"0.0",98,288,0,0,0
313,"Clarke","IPS",3,55,"0.2",273,1949,8,43,0
314,"Ogbene","IPS",3,49,"0.0",0,203,0,0,0
315,"Fatawu","IPS",3,55,"0.2",1084,1318,8,225,3
316,"Emersonn","IPS",4,55,"1.7",15462,14454,12,175,3
317,"Hirst","IPS",4,50,"0.1",0,1135,0,0,0
318,"Philogene","IPS",3,54,"0.1",9,847,0,0,0
319,"Szmodics","IPS",3,50,"0.0",0,54,0,0,0
320,"Akpom","IPS",4,50,"1.1",21415,10575,6,69,0
321,"Walle Egeli","IPS",4,45,"3.4",46211,30075,1,10,0
322,"Al-Hamadi","IPS",4,50,"0.1",0,1011,0,0,0
323,"McAteer","IPS",3,45,"1.2",4353,7345,3,42,0
324,"Mehmeti","IPS",3,49,"0.0",67,296,0,0,0
554,"Van Oevelen","IPS",1,45,"0.0",0,182,0,0,0
562,"Maeda","IPS",3,54,"0.3",510,2332,6,216,3
564,"Scherpen","IPS",1,45,"0.6",2675,2544,6,270,3
571,"Florentino","IPS",3,49,"0.1",218,541,0,0,0
591,"Enciso","IPS",3,55,"0.8",14024,7669,11,250,3
592,"Ouattara","IPS",2,40,"0.9",1554,2874,3,39,0
602,"Humphreys","IPS",3,45,"0.0",0,713,0,0,0
619,"Palacios","IPS",3,50,"0.0",1441,484,5,105,1
640,"Flemming","IPS",4,55,"0.0",1360,358,1,24,0
260,"Wilson","LEE",3,63,"3.3",1807,69204,4,127,1
326,"Perri","LEE",1,45,"0.4",0,4303,0,0,0
327,"Bijol","LEE",2,50,"0.9",2603,8442,12,164,2
329,"Rodon","LEE",2,44,"1.7",101,59010,7,123,2
330,"Bogle","LEE",2,45,"1.4",57270,9297,22,217,3
331,"Gudmundsson","LEE",2,45,"0.1",562,261,2,90,1
332,"Justin","LEE",2,45,"1.5",11198,9358,16,270,3
333,"Bornauw","LEE",2,45,"0.0",0,22,0,0,0
334,"Muharemović","LEE",2,50,"3.4",47791,26977,14,270,3
335,"Stach","LEE",3,60,"2.8",15162,25560,19,270,3
336,"Okafor","LEE",3,59,"0.3",1056,3084,6,153,2
337,"Aaronson","LEE",3,54,"0.6",589,5976,5,154,2
338,"Ampadu","LEE",3,55,"1.1",1455,8463,9,270,3
339,"Longstaff","LEE",3,49,"0.1",406,1002,1,8,0
341,"Gnonto","LEE",3,50,"0.0",0,315,0,0,0
342,"Harrison","LEE",3,50,"0.0",0,9,0,0,0
343,"James","LEE",3,50,"0.1",442,1090,1,22,0
344,"Gruev","LEE",3,50,"0.0",8,30,0,0,0
345,"Tanaka","LEE",3,49,"0.2",3409,1587,6,117,1
346,"Calvert-Lewin","LEE",4,60,"23.9",53146,234473,10,252,3
347,"Nmecha","LEE",4,54,"0.5",3018,3969,5,38,0
348,"Piroe","LEE",4,50,"0.1",0,963,0,0,0
349,"Mateo Joseph","LEE",4,45,"0.1",441,589,0,0,0
385,"Trafford","LEE",1,50,"5.4",33205,23861,15,270,3
598,"Elvedi","LEE",2,45,"0.0",879,446,5,146,1
603,"Lienou","LEE",2,40,"0.1",788,646,0,0,0
604,"Cresswell","LEE",3,45,"0.1",2163,1310,0,0,0
625,"Cairns","LEE",1,40,"0.2",3733,1149,0,0,0
629,"Zetterer","LEE",1,40,"0.4",13636,2487,0,0,0
641,"Bard","LEE",2,45,"0.0",169,52,0,0,0
648,"Bahoya","LEE",3,50,"0.0",555,209,0,0,0
350,"A.Becker","LIV",1,55,"3.8",20693,15613,10,270,3
351,"Mamardashvili","LIV",1,49,"0.1",387,1284,0,0,0
352,"Woodman","LIV",1,40,"1.1",2062,4221,0,0,0
