element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
90,"Hickey","BRE",2,45,"0.1",200,461,3,61,0
92,"Ji-soo","BRE",2,45,"0.0",69,167,0,0,0
93,"Schuster","BRE",2,45,"0.1",263,416,4,73,0
94,"Schade","BRE",3,60,"3.9",17226,47503,15,267,3
95,"O.Dango","BRE",3,64,"0.7",806,12865,5,140,2
96,"Damsgaard","BRE",3,55,"0.5",3354,2534,12,167,2
97,"Jensen","BRE",3,55,"0.1",19,2732,6,66,1
98,"Janelt","BRE",3,50,"1.7",93842,19047,21,270,3
99,"Milambo","BRE",3,50,"0.0",15,23,0,0,0
100,"Carvalho","BRE",3,50,"0.0",253,236,0,0,0
102,"Yarmoliuk","BRE",3,49,"0.8",508,9460,2,89,0
103,"Dasilva","BRE",3,50,"0.0",21,431,0,0,0
105,"Anthony","BRE",3,60,"0.1",451,1586,4,128,1
106,"Thiago","BRE",4,79,"11.8",14136,191615,4,262,3
107,"Furo","BRE",4,45,"1.1",12776,9085,0,0,0
108,"Wilson","BRE",4,55,"0.4",1845,3793,3,13,0
565,"M.Sangaré","BRE",3,57,"13.9",77277,184438,18,210,3
620,"Diouf","BRE",2,45,"0.1",1165,1385,0,0,0
109,"Verbruggen","BHA",1,45,"22.2",134033,102062,9,270,3
111,"Steele","BHA",1,40,"4.3",27169,19480,0,0,0
113,"F.Kadıoğlu","BHA",2,44,"1.8",3612,14363,2,167,2
114,"Boscagli","BHA",2,45,"0.3",1253,1646,7,270,3
115,"De Cuyper","BHA",2,48,"20.1",328745,69985,21,243,3
116,"Dunk","BHA",2,45,"1.3",9667,5408,10,270,3
117,"Coppola","BHA",2,45,"0.0",100,161,0,0,0
118,"Igor","BHA",2,45,"0.1",0,1455,0,0,0
119,"Costinha","BHA",2,45,"0.0",126,194,2,48,0
120,"Svoboda","BHA",2,50,"0.1",558,621,0,0,0
121,"Mitoma","BHA",3,59,"0.0",53,336,0,0,0
122,"Minteh","BHA",3,59,"0.0",24,516,0,0,0
123,"Hinshelwood","BHA",3,60,"1.0",818,27619,16,63,1
124,"Groß","BHA",3,56,"16.3",171262,105570,16,270,3
125,"Georginio","BHA",4,55,"0.6",700,11131,5,90,1
126,"O'Riley","BHA",3,55,"0.1",628,944,0,0,0
127,"Gomez","BHA",3,50,"4.9",55609,55406,13,265,3
128,"Buonanotte","BHA",3,50,"0.0",0,29,0,0,0
129,"Ayari","BHA",3,54,"0.4",1168,3789,4,153,2
130,"Wieffer","BHA",2,50,"0.3",51,13353,7,156,2
132,"Howell","BHA",3,45,"0.0",0,405,0,0,0
133,"Watson","BHA",3,50,"0.0",0,15,0,0,0
134,"Oriola","BHA",3,45,"0.3",1530,2040,0,0,0
135,"Yohanna","BHA",3,49,"0.1",292,648,1,12,0
137,"Tzimas","BHA",4,55,"0.0",51,87,0,0,0
138,"Kostoulas","BHA",4,55,"0.5",9024,4580,8,195,2
139,"Ferguson","BHA",4,50,"0.0",263,370,0,0,0
328,"Struijk","BHA",2,50,"0.2",854,1526,1,1,0
504,"Vuskovic","BHA",2,50,"3.0",68679,20387,18,270,3
594,"David","BHA",4,60,"0.2",1877,3315,1,23,0
600,"Osman","BHA",3,50,"0.0",98,189,2,28,0
605,"Yalcouyé","BHA",3,45,"2.8",105838,32425,11,167,2
614,"Hadjam","BHA",2,45,"0.0",271,410,0,0,0
624,"Cozier-Duberry","BHA",3,50,"0.0",0,35,0,0,0
639,"Andrés","BHA",3,55,"0.0",377,121,0,0,0
652,"Azeez","BHA",3,55,"0.0",87,34,0,0,0
28,"Martinez","CHE",1,50,"5.0",72129,30478,5,180,2
40,"Rogers","CHE",3,76,"29.2",523248,79645,19,257,3
101,"Henderson","CHE",3,49,"0.0",112,387,0,0,0
136,"Welbeck","CHE",4,59,"0.8",4024,8785,1,3,0
140,"Sánchez","CHE",1,49,"1.0",0,30143,2,90,1
141,"Jörgensen","CHE",1,50,"0.0",0,77,0,0,0
142,"James","CHE",2,54,"7.8",30863,55484,2,202,2
143,"Chalobah","CHE",2,55,"0.1",0,997,0,0,0
144,"Gusto","CHE",2,50,"1.1",4888,9089,3,195,2
145,"Fofana","CHE",2,50,"0.1",5164,1212,3,157,2
146,"B.Badiashile","CHE",2,45,"0.0",0,178,0,0,0
148,"Hato","CHE",2,45,"0.9",30312,9012,8,213,3
149,"Colwill","CHE",2,49,"1.1",3356,13636,1,161,2
150,"M.Sarr","CHE",2,45,"0.0",0,727,0,0,0
151,"Acheampong","CHE",2,45,"0.4",3265,2678,5,202,2
152,"Palestra","CHE",2,54,"1.1",356,20286,0,0,0
154,"Palmer","CHE",3,96,"22.9",418854,73551,21,262,3
156,"Neto","CHE",3,65,"1.3",15639,10082,10,161,2
157,"Estêvão","CHE",3,64,"0.8",2736,9347,2,16,0
158,"Gittens","CHE",3,59,"0.0",188,339,0,0,0
159,"Caicedo","CHE",3,54,"1.6",1175,28761,1,13,0
161,"Lavia","CHE",3,50,"0.2",5012,2557,9,190,3
163,"D.Essugo","CHE",3,45,"0.1",0,2952,0,0,0
164,"Quenda","CHE",3,54,"0.0",121,420,1,8,0
165,"João Pedro","CHE",4,77,"72.5",226556,72846,21,270,3
168,"Marc Guiu","CHE",4,50,"0.3",0,6119,0,0,0
169,"Mheuka","CHE",4,45,"0.4",5127,3778,0,0,0
170,"Emegha","CHE",4,50,"0.2",1674,1861,0,0,0
200,"Lacroix","CHE",2,60,"8.1",35021,48391,9,270,3
560,"Penders","CHE",1,45,"0.1",177,494,0,0,0
561,"Anselmino","CHE",2,45,"0.0",141,132,0,0,0
568,"Barco","CHE",3,55,"0.1",459,956,1,8,0
583,"Chavarria","CHE",2,49,"0.2",382,1313,3,73,0
91,"Pinnock","COV",2,45,"0.1",400,435,4,102,1
104,"Onyeka","COV",3,49,"0.1",357,913,4,152,2
110,"Rushworth","COV",1,45,"1.0",2954,9248,5,270,3
171,"Dovin","COV",1,40,"1.2",0,11760,0,0,0
172,"Wilson","COV",1,45,"0.4",157,1369,0,0,0
173,"Thomas","COV",2,40,"8.8",73832,47101,15,257,3
174,"Kitching","COV",2,40,"0.4",0,6849,0,0,0
175,"van Ewijk","COV",2,40,"11.0",19178,80980,6,270,3
176,"Dasilva","COV",2,40,"0.7",1218,2646,5,264,3
177,"Kesler-Hayden","COV",2,40,"0.0",75,417,0,0,0
178,"Bidwell","COV",2,40,"0.1",416,490,0,0,0
179,"Latibeaudiere","COV",2,40,"0.0",180,219,0,0,0
180,"Woolfenden","COV",2,40,"0.1",225,1181,0,0,0
181,"Brau","COV",2,40,"0.0",0,276,0,0,0
182,"Amenda","COV",2,40,"0.8",2142,3427,4,270,3
183,"Rudoni","COV",3,50,"0.1",575,1024,6,152,2
184,"Grimes","COV",3,50,"0.1",329,1451,6,270,3
185,"Sakamoto","COV",3,49,"0.1",150,686,1,31,0
186,"Mason-Clark","COV",3,54,"0.1",140,569,3,127,2
187,"Eccles","COV",3,49,"0.0",60,174,0,0,0
188,"Torp","COV",3,54,"0.1",42,890,2,47,0
189,"Shepherd","COV",3,45,"0.2",877,1722,0,0,0
190,"Tchaouna","COV",3,55,"0.1",134,835,4,166,2
191,"Borges Rodrigues","COV",3,45,"0.1",0,2204,0,0,0
192,"Andrews","COV",3,45,"0.4",0,4926,0,0,0
193,"Wright","COV",4,54,"0.1",97,1241,0,0,0
194,"Thomas-Asante","COV",4,50,"0.8",7144,7610,4,120,1
195,"Simms","COV",4,50,"0.8",3488,8118,3,88,1
196,"Markelo","COV",4,50,"0.0",0,84,0,0,0
197,"Bassette","COV",4,45,"0.0",0,266,0,0,0
492,"Awoniyi","COV",4,55,"0.7",4231,5543,5,180,2
575,"Yirenkyi","COV",3,49,"0.2",373,1909,5,158,2
584,"Hamer","COV",3,54,"0.1",95,753,3,32,0
599,"Cherif","COV",4,50,"0.1",813,996,0,0,0
623,"Bentley","COV",1,40,"0.4",18063,3764,0,0,0
42,"Guessand","CRY",3,55,"0.0",654,642,2,54,0
153,"Disasi","CRY",2,45,"0.1",3232,1293,4,106,1
198,"Henderson","CRY",1,50,"1.9",15957,9893,5,270,3
199,"Benitez","CRY",1,45,"0.1",338,608,0,0,0
202,"Richards","CRY",2,50,"0.7",4648,5152,4,270,3
203,"Canvot","CRY",2,49,"0.2",1444,2503,2,270,3
204,"Mitchell","CRY",2,45,"5.8",126960,24265,16,253,3
205,"Sosa","CRY",2,45,"0.0",0,499,0,0,0
206,"Chadi Riad","CRY",2,44,"0.0",33,425,1,72,1
207,"Mingueza","CRY",2,44,"0.1",377,580,2,16,0
208,"Sarr","CRY",3,63,"0.9",123,21941,0,0,0
210,"Wharton","CRY",3,55,"0.9",5438,6387,8,270,3
211,"Yeremy","CRY",3,55,"0.4",15833,4047,11,190,2
212,"Hughes","CRY",3,45,"8.8",16944,63267,1,16,0
213,"Lerma","CRY",3,49,"0.1",204,662,0,0,0
214,"Kamada","CRY",3,50,"0.3",8544,3145,10,268,3
215,"Devenny","CRY",3,50,"0.0",0,192,0,0,0
216,"Esse","CRY",3,50,"0.0",0,725,0,0,0
217,"M.França","CRY",3,49,"0.0",51,420,0,0,0
218,"Doucouré","CRY",3,49,"0.1",316,598,0,0,0
219,"J.Rak-Sakyi","CRY",3,49,"0.0",54,65,0,0,0
220,"Cardines","CRY",2,45,"0.0",0,9,0,0,0
221,"Drakes-Thomas","CRY",3,45,"0.1",614,668,0,0,0
222,"Strand Larsen","CRY",4,60,"0.5",6055,4937,4,134,1
223,"Mateta","CRY",4,64,"1.9",221,45447,2,62,1
224,"Nketiah","CRY",4,55,"0.7",16772,5163,7,167,3
225,"Uche","CRY",4,50,"0.0",0,0,0,0,0
241,"McNeil","CRY",3,54,"0.1",297,1102,3,84,1
555,"Matthews","CRY",1,40,"1.8",3070,4811,0,0,0
577,"Tomiyasu","CRY",2,45,"0.3",365,2014,2,91,1
588,"Khalaili","CRY",2,50,"0.2",7258,2181,6,199,2
595,"Gozo","CRY",3,50,"0.0",76,112,1,22,0
633,"Ahanor","CRY",2,45,"0.0",344,84,0,0,0
643,"Chilwell","CRY",2,45,"0.4",19332,2700,7,16,0
644,"Timber","CRY",3,50,"0.0",1122,272,2,73,1
647,"Osorio","CRY",3,55,"0.0",296,74,1,1,0
21,"Nørgaard","EVE",3,49,"0.1",66,802,0,0,0
209,"Johnson","EVE",3,59,"0.1",755,1320,3,99,1
226,"Pickford","EVE",1,55,"8.6",39711,42114,11,270,3
227,"Travers","EVE",1,50,"0.0",250,274,0,0,0
228,"King","EVE",1,45,"0.0",188,256,0,0,0
229,"Tarkowski","EVE",2,60,"11.3",100599,54944,21,270,3
230,"Branthwaite","EVE",2,55,"1.9",20825,12056,13,270,3
231,"Keane","EVE",2,49,"0.9",791,9811,0,0,0
232,"O'Brien","EVE",2,49,"0.3",419,2672,0,0,0
233,"Mykolenko","EVE",2,45,"1.9",36782,20196,11,270,3
234,"Patterson","EVE",2,45,"0.0",0,528,0,0,0
235,"Aznou","EVE",2,40,"0.1",0,2151,0,0,0
236,"Dewsbury-Hall","EVE",3,65,"4.5",75280,54934,15,270,3
238,"Grealish","EVE",3,65,"0.4",10466,3957,2,32,0
239,"Garner","EVE",3,60,"0.1",1720,2646,4,148,2
242,"George","EVE",3,55,"0.5",26373,6483,15,234,3
243,"Alcaraz","EVE",3,50,"0.1",391,786,1,5,0
244,"Armstrong","EVE",3,50,"0.4",8216,5524,11,266,3
245,"Dibling","EVE",3,54,"0.0",158,305,0,0,0
246,"Röhl","EVE",3,50,"0.0",375,606,6,249,3
247,"Hackney","EVE",3,55,"0.2",1019,1209,8,121,1
248,"Beto","EVE",4,54,"1.1",0,42609,2,31,0
249,"Barry","EVE",4,56,"5.6",150508,62848,12,237,3
649,"Maitland-Niles","EVE",2,45,"0.2",9244,1704,7,13,0
654,"Graham","EVE",3,45,"0.1",5799,1078,0,0,0
250,"Leno","FUL",1,45,"3.0",12320,19097,6,270,3
251,"Lecomte","FUL",1,40,"1.2",4958,3855,0,0,0
252,"McNally","FUL",1,40,"0.1",0,1255,0,0,0
253,"Andersen","FUL",2,50,"0.1",1269,1687,2,180,2
254,"Robinson","FUL",2,45,"1.5",3063,14975,4,249,3
255,"J.Cuenca","FUL",2,45,"0.0",62,355,3,90,1
256,"Tete","FUL",2,44,"0.2",122,1392,0,0,0
257,"Bassey","FUL",2,45,"0.7",1353,5634,3,270,3
258,"Castagne","FUL",2,45,"0.8",4115,9124,13,247,3
261,"Iwobi","FUL",3,55,"0.8",1501,9085,6,262,3
262,"Smith Rowe","FUL",3,54,"0.3",572,2987,2,25,0
263,"Kevin","FUL",3,54,"0.0",171,681,2,24,0
264,"Bobb","FUL",3,55,"0.3",1519,3631,7,211,3
265,"Berge","FUL",3,50,"0.3",454,2949,5,183,2
266,"Cairney","FUL",3,50,"0.0",20,33,0,0,0
268,"King","FUL",3,55,"1.1",51654,17804,19,270,3
269,"Sessegnon","FUL",2,45,"0.3",178,2490,3,50,0
270,"Reed","FUL",3,45,"1.2",2495,9328,0,0,0
271,"Muniz","FUL",4,54,"0.5",2113,4575,2,15,0
272,"Kusi-Asare","FUL",4,45,"6.3",23302,46026,0,0,0
569,"Gonzalo","FUL",4,60,"4.2",26798,60978,10,270,3
570,"Palacios","FUL",3,55,"0.2",1030,1171,11,207,3
580,"Charles","FUL",3,50,"0.1",211,509,4,123,1
610,"De Fougerolles","FUL",2,40,"0.1",427,864,0,0,0
626,"Zepa","FUL",3,45,"0.4",9039,4601,0,0,0
635,"Larsson","FUL",3,50,"0.0",178,47,1,11,0
636,"Ángel","FUL",3,50,"0.0",101,41,0,0,0
650,"Affengruber","FUL",2,45,"0.0",185,62,0,0,0
240,"Iroegbunam","HUL",3,50,"0.0",245,137,1,4,0
273,"Phillips","HUL",1,40,"1.5",5786,5754,0,0,0
274,"Butland","HUL",1,45,"0.1",91,589,0,0,0
275,"Cartwright","HUL",1,40,"0.0",0,45,0,0,0
276,"Lo-Tutala","HUL",1,40,"0.0",0,131,0,0,0
277,"Egan","HUL",2,41,"6.2",163576,36586,23,270,3
278,"Hughes","HUL",2,40,"0.1",82,723,0,0,0
279,"Ajayi","HUL",2,41,"11.4",206919,43779,25,243,3
280,"Coyle","HUL",2,40,"0.6",4166,2234,12,177,3
281,"Drameh","HUL",2,40,"0.1",0,1162,2,65,0
282,"Giles","HUL",2,40,"1.3",28549,7462,20,264,3
283,"Jacob","HUL",2,40,"0.0",0,84,0,0,0
284,"McCarthy","HUL",2,40,"0.1",514,631,0,0,0
285,"McNair","HUL",2,40,"0.1",310,756,1,26,0
286,"Belloumi","HUL",3,50,"1.0",16320,6500,14,253,3
287,"Millar","HUL",3,50,"0.0",0,1835,6,50,0
288,"Dowell","HUL",3,45,"0.3",2126,3005,0,0,0
289,"Crooks","HUL",3,45,"0.5",774,5836,2,90,1
290,"Slater","HUL",3,45,"5.2",90747,48694,11,270,3
291,"Matazo","HUL",3,45,"0.0",73,81,0,0,0
292,"Ömür","HUL",3,49,"0.0",206,214,0,0,0
293,"Kamara","HUL",3,50,"0.0",0,35,0,0,0
294,"Zambrano","HUL",3,45,"0.1",401,722,0,0,0
295,"McBurnie","HUL",4,55,"2.0",14042,24401,8,270,3
296,"Akintola","HUL",3,50,"0.0",448,615,0,0,0
297,"Gyabi","HUL",3,45,"0.0",73,192,0,0,0
298,"Destan","HUL",4,45,"0.2",0,2559,0,0,0
299,"Burstow","HUL",4,45,"0.0",0,352,0,0,0
340,"Gelhardt","HUL",3,50,"0.0",123,106,0,0,0
556,"Targett","HUL",2,40,"2.0",2835,11866,1,5,0
563,"Morita","HUL",3,50,"0.0",114,249,1,45,1
572,"Tzolakis","HUL",1,46,"9.4",156273,36620,26,270,3
574,"Hjertø-Dahl","HUL",3,49,"0.1",314,527,1,8,0
576,"Stroud","HUL",3,50,"0.1",389,605,6,190,3
585,"Herrington","HUL",2,40,"0.6",1154,2762,3,76,0
586,"Mendy","HUL",2,40,"7.4",199124,36396,24,191,3
589,"Gourna-Douath","HUL",3,50,"0.0",115,175,3,126,1
617,"Cho","HUL",3,50,"0.0",245,127,2,15,0
632,"Ansah","HUL",4,50,"0.0",2607,780,0,0,0
637,"Vaz","HUL",4,50,"0.0",2034,486,0,0,0
638,"Norton-Cuffy","HUL",2,40,"0.2",10422,2245,1,26,0
642,"Thomas","HUL",3,55,"0.0",603,169,1,27,0
645,"Mouzakitis","HUL",3,50,"0.0",195,59,0,0,0
259,"Diop","IPS",2,40,"14.7",20409,80579,7,270,3
267,"Lukić","IPS",3,50,"0.1",443,814,8,252,3
300,"Walton","IPS",1,45,"0.4",162,1650,0,0,0
301,"Palmer","IPS",1,40,"4.2",14322,18827,0,0,0
302,"Button","IPS",1,40,"0.5",7532,2679,0,0,0
303,"Kipré","IPS",2,40,"0.5",337,2430,0,0,0
304,"O'Shea","IPS",2,40,"3.1",8849,22229,7,270,3
305,"Davis","IPS",2,40,"5.1",24748,35653,9,270,3
306,"Greaves","IPS",2,40,"1.2",1094,4884,2,270,3
307,"Johnson","IPS",2,40,"0.1",0,1622,0,0,0
308,"Furlong","IPS",2,40,"0.5",222,2170,1,17,0
309,"Núñez","IPS",3,50,"0.1",244,1197,6,140,2
310,"Matusiwa","IPS",3,49,"0.0",19,30,0,0,0
311,"Burns","IPS",3,50,"0.0",0,30,0,0,0
312,"Taylor","IPS",3,45,"0.0",109,311,0,0,0
313,"Clarke","IPS",3,55,"0.2",298,2165,8,43,0
314,"Ogbene","IPS",3,49,"0.0",0,220,0,0,0
315,"Fatawu","IPS",3,55,"0.2",1181,1448,8,225,3
316,"Emersonn","IPS",4,55,"1.7",16890,15908,12,175,3
317,"Hirst","IPS",4,50,"0.1",0,1270,0,0,0
318,"Philogene","IPS",3,54,"0.1",12,932,0,0,0
319,"Szmodics","IPS",3,50,"0.0",0,57,0,0,0
320,"Akpom","IPS",4,50,"1.2",23715,11937,6,69,0
321,"Walle Egeli","IPS",4,45,"3.4",51816,34523,1,10,0
322,"Al-Hamadi","IPS",4,50,"0.1",0,1112,0,0,0
323,"McAteer","IPS",3,45,"1.2",4794,8261,3,42,0
324,"Mehmeti","IPS",3,49,"0.0",71,331,0,0,0
554,"Van Oevelen","IPS",1,45,"0.0",0,200,0,0,0
562,"Maeda","IPS",3,54,"0.3",570,2571,6,216,3
564,"Scherpen","IPS",1,45,"0.6",3038,2865,6,270,3
571,"Florentino","IPS",3,49,"0.1",239,625,0,0,0
591,"Enciso","IPS",3,55,"0.8",15696,8762,11,250,3
592,"Ouattara","IPS",2,40,"0.9",1710,3221,3,39,0
602,"Humphreys","IPS",3,45,"0.0",0,769,0,0,0
619,"Palacios","IPS",3,50,"0.0",1629,591,5,105,1
640,"Flemming","IPS",4,55,"0.0",1514,409,1,24,0
260,"Wilson","LEE",3,63,"3.2",2025,75866,4,127,1
326,"Perri","LEE",1,45,"0.4",0,4702,0,0,0
327,"Bijol","LEE",2,50,"0.9",2887,9320,12,164,2
329,"Rodon","LEE",2,44,"1.6",112,63978,7,123,2
330,"Bogle","LEE",2,45,"1.6",65664,11823,22,217,3
331,"Gudmundsson","LEE",2,45,"0.1",643,312,2,90,1
332,"Justin","LEE",2,45,"1.5",13412,11371,16,270,3
333,"Bornauw","LEE",2,45,"0.0",0,26,0,0,0
334,"Muharemović","LEE",2,50,"3.5",61287,33457,14,270,3
335,"Stach","LEE",3,60,"2.8",17455,29167,19,270,3
336,"Okafor","LEE",3,59,"0.3",1192,3506,6,153,2
337,"Aaronson","LEE",3,54,"0.6",665,6605,5,154,2
338,"Ampadu","LEE",3,55,"1.0",1613,9520,9,270,3
339,"Longstaff","LEE",3,49,"0.1",448,1111,1,8,0
341,"Gnonto","LEE",3,50,"0.0",0,340,0,0,0
342,"Harrison","LEE",3,50,"0.0",0,9,0,0,0
343,"James","LEE",3,50,"0.1",478,1213,1,22,0
344,"Gruev","LEE",3,50,"0.0",9,37,0,0,0
345,"Tanaka","LEE",3,49,"0.2",3776,1848,6,117,1
346,"Calvert-Lewin","LEE",4,60,"23.6",59405,263729,10,252,3
347,"Nmecha","LEE",4,54,"0.5",3586,4438,5,38,0
348,"Piroe","LEE",4,50,"0.1",0,1064,0,0,0
349,"Mateo Joseph","LEE",4,45,"0.1",515,651,0,0,0
385,"Trafford","LEE",1,50,"5.4",38775,28234,15,270,3
598,"Elvedi","LEE",2,45,"0.0",1237,628,5,146,1
603,"Lienou","LEE",2,40,"0.1",871,719,0,0,0
604,"Cresswell","LEE",3,45,"0.1",2387,1491,0,0,0
625,"Cairns","LEE",1,40,"0.2",4104,1358,0,0,0
629,"Zetterer","LEE",1,40,"0.5",15217,2930,0,0,0
641,"Bard","LEE",2,45,"0.0",193,62,0,0,0
648,"Bahoya","LEE",3,50,"0.0",590,238,0,0,0
350,"A.Becker","LIV",1,55,"3.8",23480,17688,10,270,3
351,"Mamardashvili","LIV",1,49,"0.1",409,1384,0,0,0
352,"Woodman","LIV",1,40,"1.1",2300,4665,0,0,0
