element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
595,"Gozo","CRY",3,50,"0.0",62,131,2,28,0
633,"Ahanor","CRY",2,45,"0.0",523,147,3,90,1
643,"Chilwell","CRY",2,45,"0.5",2385,6021,8,29,0
644,"Timber","CRY",3,50,"0.0",1021,394,6,163,2
647,"Osorio","CRY",3,55,"0.0",59,108,1,1,0
21,"Nørgaard","EVE",3,49,"0.0",33,512,0,0,0
209,"Johnson","EVE",3,59,"0.1",1274,922,6,173,2
226,"Pickford","EVE",1,55,"8.9",43414,27848,17,360,4
227,"Travers","EVE",1,50,"0.0",383,323,0,0,0
228,"King","EVE",1,45,"0.0",150,212,0,0,0
229,"Tarkowski","EVE",2,61,"13.5",191250,30394,29,360,4
230,"Branthwaite","EVE",2,55,"2.2",29804,8393,19,360,4
231,"Keane","EVE",2,48,"0.8",1246,8100,0,0,0
232,"O'Brien","EVE",2,49,"0.3",775,1803,1,15,0
233,"Mykolenko","EVE",2,45,"3.2",125836,13331,22,360,4
234,"Patterson","EVE",2,45,"0.0",0,230,0,0,0
235,"Aznou","EVE",2,40,"0.1",0,1130,0,0,0
236,"Dewsbury-Hall","EVE",3,65,"5.3",93019,38145,17,360,4
238,"Grealish","EVE",3,65,"0.4",6000,4103,3,57,0
239,"Garner","EVE",3,60,"0.2",6341,1918,8,238,3
242,"George","EVE",3,55,"0.8",28386,6652,18,298,4
243,"Alcaraz","EVE",3,49,"0.1",319,697,1,5,0
244,"Armstrong","EVE",3,50,"0.4",5581,4199,14,356,4
245,"Dibling","EVE",3,54,"0.0",145,259,0,0,0
246,"Röhl","EVE",3,49,"0.0",269,648,6,249,3
247,"Hackney","EVE",3,55,"0.2",488,1333,9,136,1
248,"Beto","EVE",4,54,"0.8",0,16577,2,31,0
249,"Barry","EVE",4,56,"6.7",96194,52797,14,327,4
649,"Maitland-Niles","EVE",2,45,"0.8",31756,3931,13,87,1
654,"Graham","EVE",3,45,"0.1",1337,1685,0,0,0
250,"Leno","FUL",1,45,"3.0",22766,10381,15,360,4
251,"Lecomte","FUL",1,40,"1.1",2316,2656,0,0,0
252,"McNally","FUL",1,40,"0.1",0,630,0,0,0
253,"Andersen","FUL",2,50,"0.1",1226,1387,2,180,2
254,"Robinson","FUL",2,45,"1.4",6737,7034,10,339,4
255,"J.Cuenca","FUL",2,45,"0.0",59,242,3,90,1
256,"Tete","FUL",2,44,"0.2",262,1089,0,27,0
257,"Bassey","FUL",2,45,"0.7",2489,2450,9,360,4
258,"Castagne","FUL",2,45,"0.8",8576,4598,19,318,4
261,"Iwobi","FUL",3,54,"0.7",1996,6132,9,338,4
262,"Smith Rowe","FUL",3,54,"0.3",380,2300,3,38,0
263,"Kevin","FUL",3,53,"0.0",444,457,3,42,0
264,"Bobb","FUL",3,55,"0.3",1635,2621,10,273,4
265,"Berge","FUL",3,49,"0.3",1168,2021,8,273,3
266,"Cairney","FUL",3,49,"0.0",10,35,0,0,0
268,"King","FUL",3,55,"1.6",54271,15428,22,346,4
269,"Sessegnon","FUL",2,44,"0.3",213,3069,3,50,0
270,"Reed","FUL",3,44,"1.2",12394,10535,0,0,0
271,"Muniz","FUL",4,54,"0.4",2101,3863,3,28,0
272,"Kusi-Asare","FUL",4,45,"5.8",19614,39856,0,0,0
569,"Gonzalo","FUL",4,60,"3.6",17636,48211,12,346,4
570,"Palacios","FUL",3,54,"0.2",979,1617,11,207,3
580,"Charles","FUL",3,50,"0.1",475,421,9,213,2
610,"De Fougerolles","FUL",2,40,"0.1",0,887,0,0,0
626,"Zepa","FUL",3,45,"0.3",912,3586,0,0,0
635,"Larsson","FUL",3,50,"0.0",134,78,2,24,0
636,"Ángel","FUL",3,50,"0.0",61,47,0,0,0
650,"Affengruber","FUL",2,45,"0.0",1589,330,8,90,1
240,"Iroegbunam","HUL",3,50,"0.0",317,199,1,25,0
273,"Phillips","HUL",1,40,"1.4",3458,4445,0,0,0
274,"Butland","HUL",1,45,"0.1",71,425,0,0,0
275,"Cartwright","HUL",1,40,"0.0",0,34,0,0,0
276,"Lo-Tutala","HUL",1,40,"0.0",0,100,0,0,0
277,"Egan","HUL",2,41,"6.8",75405,28293,25,360,4
278,"Hughes","HUL",2,39,"0.2",12335,3651,0,0,0
279,"Ajayi","HUL",2,42,"13.8",173551,58190,26,333,4
280,"Coyle","HUL",2,40,"0.7",8146,2793,13,258,4
281,"Drameh","HUL",2,40,"0.0",0,490,2,65,0
282,"Giles","HUL",2,40,"2.5",93662,13830,24,354,4
283,"Jacob","HUL",2,40,"0.0",0,67,0,0,0
284,"McCarthy","HUL",2,40,"0.1",934,635,0,0,0
285,"McNair","HUL",2,40,"0.1",469,608,1,26,0
286,"Belloumi","HUL",3,51,"3.5",247997,19663,27,312,4
287,"Millar","HUL",3,50,"0.0",0,751,6,50,0
288,"Dowell","HUL",3,45,"0.3",1135,2957,0,0,0
289,"Crooks","HUL",3,45,"0.5",3002,3691,3,158,2
290,"Slater","HUL",3,45,"5.6",43823,38634,13,360,4
291,"Matazo","HUL",3,45,"0.0",47,52,0,0,0
292,"Ömür","HUL",3,49,"0.0",234,239,0,0,0
293,"Kamara","HUL",3,50,"0.0",0,18,0,0,0
294,"Zambrano","HUL",3,45,"0.1",1004,806,0,0,0
295,"McBurnie","HUL",4,55,"2.0",22786,17292,12,351,4
296,"Akintola","HUL",3,50,"0.0",0,942,0,0,0
297,"Gyabi","HUL",3,45,"0.0",45,144,0,0,0
298,"Destan","HUL",4,45,"0.2",0,1908,0,0,0
299,"Burstow","HUL",4,45,"0.0",0,267,0,0,0
340,"Gelhardt","HUL",3,50,"0.0",213,168,0,0,0
556,"Targett","HUL",2,40,"1.8",3427,10859,1,5,0
563,"Morita","HUL",3,50,"0.0",17,328,1,45,1
572,"Tzolakis","HUL",1,46,"11.0",109563,37262,28,360,4
574,"Hjertø-Dahl","HUL",3,49,"0.1",215,535,1,8,0
576,"Stroud","HUL",3,50,"0.1",443,584,7,249,4
585,"Herrington","HUL",2,40,"0.6",2478,2416,4,107,0
586,"Mendy","HUL",2,41,"7.1",12671,99083,25,249,4
589,"Gourna-Douath","HUL",3,50,"0.0",112,184,3,126,1
617,"Cho","HUL",3,50,"0.0",282,169,3,45,0
632,"Ansah","HUL",4,50,"0.0",102,997,0,0,0
637,"Vaz","HUL",4,50,"0.1",3909,1121,1,8,0
638,"Norton-Cuffy","HUL",2,40,"0.3",3838,2660,1,34,0
642,"Thomas","HUL",3,55,"0.0",936,354,2,57,0
645,"Mouzakitis","HUL",3,50,"0.0",164,80,0,0,0
259,"Diop","IPS",2,40,"13.6",13347,68336,8,360,4
267,"Lukić","IPS",3,50,"0.1",225,799,9,328,4
300,"Walton","IPS",1,44,"0.4",580,1418,0,0,0
301,"Palmer","IPS",1,40,"4.0",6099,13115,0,0,0
302,"Button","IPS",1,40,"0.6",1779,1493,0,0,0
303,"Kipré","IPS",2,39,"0.9",27138,5660,0,0,0
304,"O'Shea","IPS",2,40,"2.9",4244,12345,8,360,4
305,"Davis","IPS",2,40,"6.4",138512,20007,23,360,4
306,"Greaves","IPS",2,40,"1.2",932,4088,3,357,4
307,"Johnson","IPS",2,40,"0.1",0,768,0,0,0
308,"Furlong","IPS",2,40,"0.5",252,1992,1,17,0
309,"Núñez","IPS",3,49,"0.1",217,1214,6,140,2
310,"Matusiwa","IPS",3,49,"0.0",38,25,0,0,0
311,"Burns","IPS",3,50,"0.0",0,16,0,0,0
312,"Taylor","IPS",3,45,"0.0",59,246,0,0,0
313,"Clarke","IPS",3,54,"0.2",332,1818,9,105,1
314,"Ogbene","IPS",3,49,"0.0",0,108,0,0,0
315,"Fatawu","IPS",3,55,"0.2",395,1688,9,286,4
316,"Emersonn","IPS",4,55,"2.8",104630,16287,24,237,4
317,"Hirst","IPS",4,50,"0.1",0,805,0,0,0
318,"Philogene","IPS",3,54,"0.1",69,244,1,28,0
319,"Szmodics","IPS",3,50,"0.0",0,39,0,0,0
320,"Akpom","IPS",4,50,"1.2",14702,14178,6,69,0
321,"Walle Egeli","IPS",4,45,"3.6",40525,29187,1,10,0
322,"Al-Hamadi","IPS",4,50,"0.1",0,620,0,0,0
323,"McAteer","IPS",3,45,"1.1",1684,8760,3,42,0
324,"Mehmeti","IPS",3,49,"0.0",40,218,0,0,0
554,"Van Oevelen","IPS",1,45,"0.0",0,166,0,0,0
562,"Maeda","IPS",3,54,"0.2",173,2592,7,243,3
564,"Scherpen","IPS",1,45,"0.6",1546,2332,7,360,4
571,"Florentino","IPS",3,49,"0.1",129,477,1,13,0
591,"Enciso","IPS",3,55,"0.9",5504,9365,13,340,4
592,"Ouattara","IPS",2,40,"0.9",1869,3458,4,41,0
602,"Humphreys","IPS",3,45,"0.0",0,380,0,0,0
619,"Palacios","IPS",3,50,"0.1",2559,749,9,195,2
640,"Flemming","IPS",4,55,"0.1",2793,746,6,51,0
260,"Wilson","LEE",3,63,"2.4",2524,39554,5,145,1
326,"Perri","LEE",1,45,"0.3",0,2313,0,0,0
327,"Bijol","LEE",2,50,"0.8",2494,8787,12,164,2
329,"Rodon","LEE",2,44,"1.0",45,17885,7,123,2
330,"Bogle","LEE",2,45,"4.0",179990,13112,37,299,4
331,"Gudmundsson","LEE",2,45,"0.1",913,347,8,162,2
332,"Justin","LEE",2,45,"1.5",5231,7722,18,360,4
333,"Bornauw","LEE",2,45,"0.0",0,16,0,0,0
334,"Muharemović","LEE",2,50,"4.1",33615,15329,21,360,4
335,"Stach","LEE",3,60,"2.7",12836,21491,22,357,4
336,"Okafor","LEE",3,58,"0.4",9271,3009,15,224,3
337,"Aaronson","LEE",3,54,"0.5",581,5184,6,172,2
338,"Ampadu","LEE",3,54,"1.0",3165,6526,16,360,4
339,"Longstaff","LEE",3,49,"0.1",321,926,2,10,0
341,"Gnonto","LEE",3,50,"0.0",0,133,0,0,0
342,"Harrison","LEE",3,50,"0.0",0,8,0,0,0
343,"James","LEE",3,49,"0.1",495,926,2,29,0
344,"Gruev","LEE",3,50,"0.0",10,31,0,0,0
345,"Tanaka","LEE",3,49,"0.3",5581,2025,12,188,2
346,"Calvert-Lewin","LEE",4,60,"23.3",209542,101276,20,329,4
347,"Nmecha","LEE",4,54,"0.5",4058,4736,6,50,0
348,"Piroe","LEE",4,50,"0.1",0,690,0,0,0
349,"Mateo Joseph","LEE",4,45,"0.1",442,490,0,0,0
385,"Trafford","LEE",1,50,"5.4",19178,22355,18,360,4
598,"Elvedi","LEE",2,45,"0.0",494,283,7,236,2
603,"Lienou","LEE",2,40,"0.1",869,714,0,0,0
604,"Cresswell","LEE",3,45,"0.1",1016,1368,0,0,0
625,"Cairns","LEE",1,40,"0.2",2440,1012,0,0,0
629,"Zetterer","LEE",1,40,"0.7",13499,3358,0,0,0
641,"Bard","LEE",2,45,"0.0",261,92,1,18,0
648,"Bahoya","LEE",3,50,"0.0",273,279,0,0,0
