element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
1,"Raya","ARS",1,61,"42.1",82102,21860,30,450,5
2,"Arrizabalaga","ARS",1,49,"0.1",59,126,0,0,0
3,"Meslier","ARS",1,49,"0.0",21,50,0,0,0
4,"Gabriel","ARS",2,80,"22.9",11569,37697,25,450,5
5,"J.Timber","ARS",2,65,"0.3",6337,1880,1,104,1
6,"Saliba","ARS",2,59,"0.2",197,568,0,0,0
7,"Lewis-Skelly","ARS",3,54,"0.6",461,3137,9,271,4
8,"Calafiori","ARS",2,58,"50.6",40400,34054,29,416,5
9,"Hincapie","ARS",2,52,"0.9",693,3420,2,32,0
10,"White","ARS",2,55,"5.2",2978,36070,21,315,4
11,"Mosquera","ARS",2,53,"1.7",577,5203,12,168,2
12,"Saka","ARS",3,95,"13.4",52156,25160,32,416,5
13,"Rice","ARS",3,74,"12.2",5881,27313,20,411,5
14,"Eze","ARS",3,63,"1.0",981,3734,4,85,0
15,"Ødegaard","ARS",3,68,"19.9",41743,52608,29,377,5
16,"Madueke","ARS",3,62,"0.2",394,878,2,23,0
17,"Merino","ARS",3,58,"0.4",331,1670,4,81,0
18,"Martinelli","ARS",3,63,"0.1",0,297,0,0,0
19,"Zubimendi","ARS",3,53,"0.6",244,2117,5,89,0
20,"Dowman","ARS",3,53,"0.1",247,316,1,9,0
22,"Nwaneri","ARS",3,54,"0.0",0,25,0,0,0
23,"Fábio Vieira","ARS",3,55,"0.0",0,24,0,0,0
24,"Nelson","ARS",3,55,"0.0",0,9,0,0,0
25,"Gyökeres","ARS",4,71,"3.1",2892,9071,2,29,0
26,"Havertz","ARS",4,76,"8.5",33498,25930,19,437,5
27,"G.Jesus","ARS",4,59,"0.1",0,511,0,0,0
31,"Konsa","ARS",2,46,"19.4",55691,23720,12,281,3
452,"Bruno G.","ARS",3,67,"1.8",2530,4065,9,123,1
557,"Tzolis","ARS",3,63,"12.6",6469,97215,16,362,5
29,"M.Bizot","AVL",1,45,"0.1",29,596,1,90,1
30,"Digne","AVL",2,45,"0.0",0,115,0,0,0
32,"Cash","AVL",2,44,"4.9",1539,14976,6,296,3
33,"Mings","AVL",2,45,"0.4",936,738,10,261,2
34,"Pau","AVL",2,45,"0.3",16,1910,3,187,3
35,"Bogarde","AVL",3,50,"0.1",96,240,1,16,0
36,"Maatsen","AVL",2,45,"0.5",29,3789,9,335,4
37,"Lindelöf","AVL",2,45,"0.3",550,659,8,450,5
38,"A.García","AVL",2,40,"1.5",1054,3391,0,0,0
39,"Nedeljkovic","AVL",2,40,"0.1",0,292,0,0,0
41,"Buendía","AVL",3,59,"0.9",6492,2153,21,401,5
44,"Bailey","AVL",3,54,"0.1",0,280,0,0,0
45,"McGinn","AVL",3,54,"2.2",3731,4669,17,434,5
46,"Barkley","AVL",3,50,"0.3",315,1023,10,308,4
47,"Kamara","AVL",3,50,"0.3",685,870,15,443,5
48,"Onana","AVL",3,49,"0.0",19,51,0,0,0
49,"Iling Jr","AVL",3,50,"0.0",0,7,0,0,0
50,"Burrowes","AVL",3,45,"0.6",351,1974,0,0,0
51,"George Hemmings","AVL",3,45,"1.2",1847,5954,9,297,4
52,"Alysson","AVL",3,50,"0.1",51,467,8,87,0
53,"Manzambi","AVL",3,59,"0.3",18636,1252,14,98,1
54,"Gomes","AVL",3,55,"0.0",225,90,2,129,2
55,"Watkins","AVL",4,78,"2.6",0,6435,0,0,0
56,"Abraham","AVL",4,55,"0.2",939,938,4,71,0
160,"Garnacho","AVL",3,58,"0.3",258,1574,3,31,0
166,"N.Jackson","AVL",4,65,"1.3",19789,4020,10,286,4
582,"Madjo","AVL",4,54,"0.2",92,1123,0,0,0
596,"Ruggeri","AVL",2,45,"0.1",300,191,5,113,1
597,"Suzuki","AVL",1,50,"1.9",8103,3391,16,360,4
606,"Rowe","AVL",2,40,"0.2",169,503,0,0,0
607,"Lynch","AVL",3,45,"0.1",0,396,0,0,0
611,"Wan-Bissaka","AVL",2,45,"0.2",821,764,6,152,2
618,"Goretzka","AVL",3,59,"0.0",7,255,0,0,0
630,"Harwood-Bellis","AVL",2,45,"0.0",99,104,0,0,0
631,"Mbaye","AVL",3,60,"0.1",525,736,2,33,0
667,"Wright","AVL",1,40,"0.0",3005,200,0,0,0
57,"Petrović","BOU",1,45,"3.0",3159,5928,9,450,5
58,"Forster","BOU",1,40,"3.5",4767,3604,0,0,0
59,"Dennis","BOU",1,40,"0.1",0,319,0,0,0
60,"Hill","BOU",2,55,"0.8",1580,1615,12,450,5
61,"Truffert","BOU",2,55,"3.1",2526,6589,10,450,5
62,"Diakité","BOU",2,49,"0.2",340,545,0,0,0
63,"Milosavljević","BOU",2,49,"0.0",11,19,0,0,0
64,"Smith","BOU",2,45,"0.1",223,238,4,434,5
65,"J.Araujo","BOU",2,44,"0.0",19,29,0,0,0
66,"Soler","BOU",2,40,"0.3",432,618,0,0,0
67,"Rayan","BOU",3,63,"1.6",2153,5655,10,434,5
68,"Tavernier","BOU",3,61,"6.7",48191,23117,31,424,5
69,"Scott","BOU",3,61,"5.7",12324,22562,30,446,5
70,"Kluivert","BOU",3,60,"1.0",2228,8840,15,294,4
71,"Cook","BOU",3,50,"0.2",150,654,8,180,2
72,"Gannon-Doak","BOU",3,49,"0.1",75,212,4,12,0
73,"Adams","BOU",3,50,"0.3",564,936,12,279,3
74,"Brooks","BOU",3,50,"0.1",90,184,3,45,0
75,"Christie","BOU",3,50,"0.0",151,134,5,102,1
76,"Tóth.A","BOU",3,49,"0.0",14,31,2,17,0
77,"Adli","BOU",3,49,"0.0",13,41,0,0,0
78,"Kroupi.Jr","BOU",3,74,"0.2",87,445,0,0,0
79,"Evanilson","BOU",4,60,"3.2",9855,11849,18,424,5
80,"Enes Ünal","BOU",4,55,"0.0",0,23,0,0,0
81,"Rodríguez","BOU",4,60,"0.1",402,364,2,10,0
566,"Silva","BOU",2,50,"0.4",1688,1111,13,450,5
573,"Sanchez","BOU",2,44,"0.2",87,226,0,0,0
608,"Jebbison","BOU",4,50,"0.1",477,482,3,31,0
615,"Di Gregorio","BOU",1,45,"0.0",104,107,0,0,0
82,"Kelleher","BRE",1,50,"6.1",12473,6415,20,450,5
83,"Valdimarsson","BRE",1,45,"0.1",144,185,0,0,0
84,"Collins","BRE",2,54,"1.0",61,5342,10,196,3
85,"Van den Berg","BRE",2,49,"0.1",21,162,0,0,0
86,"Lewis-Potter","BRE",3,55,"1.7",2337,7693,22,406,5
87,"Ajer","BRE",2,45,"4.0",7005,11678,21,450,5
88,"Kayode","BRE",2,46,"7.7",8550,11447,23,294,4
89,"Henry","BRE",2,44,"0.2",95,326,1,2,0
90,"Hickey","BRE",2,45,"0.1",92,138,5,152,1
92,"Ji-soo","BRE",2,44,"0.0",40,55,0,0,0
93,"Schuster","BRE",2,45,"0.2",10744,982,21,253,2
94,"Schade","BRE",3,61,"9.8",232106,10688,39,447,5
95,"O.Dango","BRE",3,63,"0.5",435,2183,7,179,2
96,"Damsgaard","BRE",3,54,"0.4",841,1217,16,283,3
97,"Jensen","BRE",3,54,"0.1",10,353,6,66,1
98,"Janelt","BRE",3,50,"2.5",12095,10788,28,450,5
99,"Milambo","BRE",3,50,"0.0",5,6,0,0,0
100,"Carvalho","BRE",3,50,"0.0",394,99,6,3,0
102,"Yarmoliuk","BRE",3,48,"0.7",735,1786,9,216,2
103,"Dasilva","BRE",3,49,"0.0",5,55,0,0,0
105,"Anthony","BRE",3,59,"0.1",1366,320,15,267,3
106,"Thiago","BRE",4,78,"9.0",31956,20113,10,442,5
107,"Furo","BRE",4,45,"0.9",348,5725,0,0,0
108,"Wilson","BRE",4,54,"0.3",627,1504,3,13,0
565,"M.Sangaré","BRE",3,56,"10.3",4989,96781,22,321,4
620,"Diouf","BRE",2,45,"0.1",264,412,2,39,0
657,"Nunes","BRE",3,45,"0.0",204,155,0,0,0
660,"Fredrick","BRE",2,40,"0.0",271,32,0,0,0
661,"Balcombe","BRE",1,40,"0.0",1844,239,0,0,0
109,"Verbruggen","BHA",1,45,"21.7",38092,39631,23,450,5
111,"Steele","BHA",1,40,"4.2",4244,8504,0,0,0
113,"F.Kadıoğlu","BHA",2,44,"1.6",2333,3935,13,332,4
114,"Boscagli","BHA",2,45,"0.3",1166,399,19,437,5
115,"De Cuyper","BHA",2,49,"26.6",168693,9379,38,423,5
116,"Dunk","BHA",2,45,"1.5",5739,4116,22,360,4
117,"Coppola","BHA",2,45,"0.0",61,52,0,0,0
118,"Igor","BHA",2,45,"0.0",0,165,0,0,0
119,"Costinha","BHA",2,45,"0.0",76,73,4,68,0
120,"Svoboda","BHA",2,50,"0.1",696,246,1,4,0
121,"Mitoma","BHA",3,59,"0.0",58,97,0,0,0
122,"Minteh","BHA",3,58,"0.0",22,111,0,0,0
123,"Hinshelwood","BHA",3,59,"0.6",123,4072,16,63,1
124,"Groß","BHA",3,58,"26.2",522618,5861,47,450,5
125,"Georginio","BHA",4,53,"0.5",1354,2365,6,104,1
126,"O'Riley","BHA",3,54,"0.1",202,303,2,10,0
127,"Gomez","BHA",3,50,"4.1",6640,25232,24,433,5
128,"Buonanotte","BHA",3,50,"0.0",0,3,0,0,0
129,"Ayari","BHA",3,54,"0.4",1253,1175,15,333,4
130,"Wieffer","BHA",2,49,"0.2",18,1139,7,156,2
132,"Howell","BHA",3,45,"0.0",0,123,0,0,0
133,"Watson","BHA",3,50,"0.0",0,1,0,0,0
