element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
1,"Raya","ARS",1,60,"39.9",90250,14950,29,360,4
2,"Arrizabalaga","ARS",1,49,"0.1",56,189,0,0,0
3,"Meslier","ARS",1,49,"0.0",29,75,0,0,0
4,"Gabriel","ARS",2,80,"23.6",14082,33547,24,360,4
5,"J.Timber","ARS",2,65,"0.1",5753,718,1,45,0
6,"Saliba","ARS",2,59,"0.2",178,801,0,0,0
7,"Lewis-Skelly","ARS",3,55,"0.6",1098,3735,9,271,4
8,"Calafiori","ARS",2,58,"49.8",94655,17377,28,326,4
9,"Hincapie","ARS",2,53,"1.0",877,6399,2,32,0
10,"White","ARS",2,55,"7.0",11311,70636,21,315,4
11,"Mosquera","ARS",2,54,"2.2",72,30292,12,168,2
12,"Saka","ARS",3,95,"11.8",49659,16185,30,336,4
13,"Rice","ARS",3,74,"12.8",8264,25465,19,321,4
14,"Eze","ARS",3,63,"1.1",832,6756,3,68,0
15,"Ødegaard","ARS",3,67,"18.9",100181,31950,27,305,4
16,"Madueke","ARS",3,63,"0.2",172,1425,2,23,0
17,"Merino","ARS",3,58,"0.4",416,2553,3,51,0
18,"Martinelli","ARS",3,63,"0.1",0,646,0,0,0
19,"Zubimendi","ARS",3,53,"0.6",472,3322,4,59,0
20,"Dowman","ARS",3,53,"0.1",128,393,0,0,0
22,"Nwaneri","ARS",3,54,"0.0",0,58,0,0,0
23,"Fábio Vieira","ARS",3,55,"0.0",0,34,0,0,0
24,"Nelson","ARS",3,55,"0.0",0,18,0,0,0
25,"Gyökeres","ARS",4,72,"3.5",1165,20173,1,12,0
26,"Havertz","ARS",4,76,"8.0",29540,29071,17,347,4
27,"G.Jesus","ARS",4,59,"0.2",0,933,0,0,0
31,"Konsa","ARS",2,45,"17.6",111502,14219,11,191,2
452,"Bruno G.","ARS",3,67,"1.7",5585,3230,8,64,0
557,"Tzolis","ARS",3,64,"15.2",10196,89579,14,290,4
29,"M.Bizot","AVL",1,45,"0.1",137,396,1,90,1
30,"Digne","AVL",2,45,"0.1",0,175,0,0,0
