element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
1,"Raya","ARS",1,60,"37.6",167500,182800,12,180,2
2,"Arrizabalaga","ARS",1,50,"0.1",535,1045,0,0,0
3,"Meslier","ARS",1,50,"0.0",153,397,0,0,0
4,"Gabriel","ARS",2,80,"25.7",40364,278208,13,180,2
5,"J.Timber","ARS",2,65,"0.1",480,2188,0,0,0
6,"Saliba","ARS",2,60,"0.2",1031,5039,0,0,0
7,"Lewis-Skelly","ARS",3,55,"0.7",7633,11173,6,160,2
8,"Calafiori","ARS",2,57,"44.1",421665,93685,20,170,2
9,"Hincapie","ARS",2,54,"1.2",4113,30090,1,9,0
10,"White","ARS",2,55,"7.2",134970,91064,18,180,2
11,"Mosquera","ARS",2,55,"4.8",12576,80956,12,168,2
12,"Saka","ARS",3,95,"10.7",111586,80486,20,157,2
13,"Rice","ARS",3,75,"14.5",18908,204064,8,151,2
14,"Eze","ARS",3,64,"1.5",6995,34257,2,59,0
15,"Ødegaard","ARS",3,66,"11.1",102576,138397,14,145,2
16,"Madueke","ARS",3,63,"0.2",1065,6721,1,22,0
17,"Merino","ARS",3,59,"0.5",2791,12377,2,33,0
18,"Martinelli","ARS",3,63,"0.2",1121,5238,0,0,0
19,"Zubimendi","ARS",3,54,"0.8",3250,16795,2,27,0
20,"Dowman","ARS",3,54,"0.1",555,1747,0,0,0
22,"Nwaneri","ARS",3,54,"0.0",157,351,0,0,0
23,"Fábio Vieira","ARS",3,55,"0.0",175,251,0,0,0
24,"Nelson","ARS",3,55,"0.0",4,274,0,0,0
25,"Gyökeres","ARS",4,73,"4.9",7224,162491,0,0,0
26,"Havertz","ARS",4,75,"6.8",62050,112012,8,180,2
27,"G.Jesus","ARS",4,59,"0.3",2250,9387,0,0,0
31,"Konsa","ARS",2,44,"10.6",200632,166855,1,11,0
452,"Bruno G.","ARS",3,68,"2.1",4885,52911,1,19,0
557,"Tzolis","ARS",3,65,"20.4",85092,492517,6,120,2
29,"M.Bizot","AVL",1,45,"0.1",2063,2018,1,90,1
30,"Digne","AVL",2,45,"0.1",0,1898,0,0,0
32,"Cash","AVL",2,45,"7.1",32950,64401,1,167,2
33,"Mings","AVL",2,45,"0.4",2327,4200,1,16,0
34,"Pau","AVL",2,45,"0.4",4093,3567,2,163,2
35,"Bogarde","AVL",3,50,"0.1",836,1095,1,16,0
36,"Maatsen","AVL",2,45,"0.8",8551,7073,1,171,2
37,"Lindelöf","AVL",2,45,"0.3",2676,2540,0,180,2
38,"A.García","AVL",2,40,"1.8",13788,14347,0,0,0
39,"Nedeljkovic","AVL",2,40,"0.2",0,3488,0,0,0
41,"Buendía","AVL",3,60,"1.2",14449,19508,4,175,2
44,"Bailey","AVL",3,54,"0.1",1057,2842,0,0,0
45,"McGinn","AVL",3,54,"2.5",13085,36981,2,171,2
46,"Barkley","AVL",3,50,"0.3",4608,3368,4,150,2
47,"Kamara","AVL",3,50,"0.3",4351,4949,4,180,2
48,"Onana","AVL",3,50,"0.0",129,511,0,0,0
49,"Iling Jr","AVL",3,50,"0.0",0,60,0,0,0
50,"Burrowes","AVL",3,45,"0.7",7505,7905,0,0,0
51,"George Hemmings","AVL",3,45,"1.0",29048,11739,4,160,2
52,"Alysson","AVL",3,50,"0.0",710,797,1,27,0
53,"Manzambi","AVL",3,59,"0.1",305,4599,0,0,0
54,"Gomes","AVL",3,55,"0.0",77,1032,-2,39,1
55,"Watkins","AVL",4,78,"4.7",4250,256159,0,0,0
56,"Abraham","AVL",4,55,"0.1",3759,2335,1,19,0
160,"Garnacho","AVL",3,59,"0.5",2232,10250,2,16,0
166,"N.Jackson","AVL",4,65,"1.0",32210,6866,2,70,1
582,"Madjo","AVL",4,55,"0.3",805,7859,0,0,0
596,"Ruggeri","AVL",2,45,"0.1",669,1422,1,8,0
597,"Suzuki","AVL",1,50,"1.2",25950,9179,2,90,1
606,"Rowe","AVL",2,40,"0.2",5725,1497,0,0,0
607,"Lynch","AVL",3,45,"0.1",3354,1940,0,0,0
611,"Wan-Bissaka","AVL",2,45,"0.1",5792,1396,1,12,0
618,"Goretzka","AVL",3,60,"0.0",3045,725,0,0,0
630,"Harwood-Bellis","AVL",2,45,"0.0",626,94,0,0,0
631,"Mbaye","AVL",3,60,"0.0",2648,369,0,0,0
57,"Petrović","BOU",1,45,"3.4",38158,28552,5,180,2
58,"Forster","BOU",1,40,"3.5",30624,17298,0,0,0
59,"Dennis","BOU",1,40,"0.2",0,2483,0,0,0
60,"Hill","BOU",2,55,"0.9",5936,9566,5,180,2
61,"Truffert","BOU",2,55,"3.8",10136,34256,5,180,2
62,"Diakité","BOU",2,50,"0.2",1538,3489,0,0,0
63,"Milosavljević","BOU",2,50,"0.0",78,215,0,0,0
64,"Smith","BOU",2,45,"0.1",1400,1742,2,180,2
65,"J.Araujo","BOU",2,45,"0.0",84,327,0,0,0
66,"Soler","BOU",2,40,"0.3",5080,2043,0,0,0
