element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
1,"Raya","ARS",1,61,"42.2",116917,42182,30,450,5
2,"Arrizabalaga","ARS",1,49,"0.1",93,226,0,0,0
3,"Meslier","ARS",1,49,"0.0",44,108,0,0,0
4,"Gabriel","ARS",2,80,"22.8",21322,61032,25,450,5
5,"J.Timber","ARS",2,65,"0.4",11011,3557,1,104,1
6,"Saliba","ARS",2,59,"0.2",344,992,0,0,0
7,"Lewis-Skelly","ARS",3,54,"0.6",794,4652,9,271,4
8,"Calafiori","ARS",2,58,"50.5",68349,57633,29,416,5
9,"Hincapie","ARS",2,52,"0.9",1294,5358,2,32,0
10,"White","ARS",2,55,"5.0",3193,62076,21,315,4
11,"Mosquera","ARS",2,53,"1.6",1062,8649,12,168,2
12,"Saka","ARS",3,95,"13.6",93847,42295,32,416,5
13,"Rice","ARS",3,74,"11.7",7295,72976,20,411,5
14,"Eze","ARS",3,62,"1.0",1998,6248,4,85,0
15,"Ødegaard","ARS",3,68,"19.8",68245,81060,29,377,5
16,"Madueke","ARS",3,62,"0.2",682,1457,2,23,0
17,"Merino","ARS",3,58,"0.4",642,2658,4,81,0
18,"Martinelli","ARS",3,63,"0.1",0,497,0,0,0
19,"Zubimendi","ARS",3,53,"0.6",444,3452,5,89,0
20,"Dowman","ARS",3,53,"0.1",412,531,1,9,0
22,"Nwaneri","ARS",3,54,"0.0",0,48,0,0,0
23,"Fábio Vieira","ARS",3,55,"0.0",0,35,0,0,0
24,"Nelson","ARS",3,55,"0.0",0,18,0,0,0
25,"Gyökeres","ARS",4,71,"3.1",6824,15234,2,29,0
26,"Havertz","ARS",4,76,"8.4",49760,49182,19,437,5
27,"G.Jesus","ARS",4,59,"0.1",0,895,0,0,0
31,"Konsa","ARS",2,46,"19.4",83441,40712,12,281,3
452,"Bruno G.","ARS",3,67,"1.8",4907,6913,9,123,1
557,"Tzolis","ARS",3,63,"12.2",10671,131930,16,362,5
29,"M.Bizot","AVL",1,45,"0.1",53,922,1,90,1
30,"Digne","AVL",2,45,"0.0",0,198,0,0,0
32,"Cash","AVL",2,44,"4.8",2410,23281,6,296,3
33,"Mings","AVL",2,45,"0.4",1492,1248,10,261,2
34,"Pau","AVL",2,45,"0.3",40,2895,3,187,3
35,"Bogarde","AVL",3,49,"0.1",156,412,1,16,0
36,"Maatsen","AVL",2,44,"0.5",48,5695,9,335,4
37,"Lindelöf","AVL",2,45,"0.3",901,1156,8,450,5
38,"A.García","AVL",2,40,"1.5",1680,5554,0,0,0
39,"Nedeljkovic","AVL",2,40,"0.1",0,497,0,0,0
41,"Buendía","AVL",3,59,"1.0",10911,3627,21,401,5
44,"Bailey","AVL",3,54,"0.1",0,432,0,0,0
45,"McGinn","AVL",3,54,"2.2",6146,7649,17,434,5
46,"Barkley","AVL",3,50,"0.3",514,1644,10,308,4
47,"Kamara","AVL",3,50,"0.3",1164,1429,15,443,5
48,"Onana","AVL",3,49,"0.0",35,88,0,0,0
49,"Iling Jr","AVL",3,50,"0.0",0,10,0,0,0
50,"Burrowes","AVL",3,45,"0.6",577,3113,0,0,0
51,"George Hemmings","AVL",3,45,"1.2",2935,8953,9,297,4
52,"Alysson","AVL",3,50,"0.0",64,720,8,87,0
53,"Manzambi","AVL",3,59,"0.4",26207,2687,14,98,1
54,"Gomes","AVL",3,55,"0.0",406,170,2,129,2
55,"Watkins","AVL",4,78,"2.5",0,11117,0,0,0
56,"Abraham","AVL",4,55,"0.2",1470,1580,4,71,0
160,"Garnacho","AVL",3,58,"0.3",467,2558,3,31,0
166,"N.Jackson","AVL",4,65,"1.4",31189,6955,10,286,4
582,"Madjo","AVL",4,54,"0.2",167,1633,0,0,0
596,"Ruggeri","AVL",2,45,"0.1",461,288,5,113,1
597,"Suzuki","AVL",1,50,"1.9",12490,5789,16,360,4
606,"Rowe","AVL",2,40,"0.2",284,834,0,0,0
607,"Lynch","AVL",3,45,"0.1",0,648,0,0,0
611,"Wan-Bissaka","AVL",2,45,"0.2",1322,1313,6,152,2
618,"Goretzka","AVL",3,59,"0.0",18,389,0,0,0
630,"Harwood-Bellis","AVL",2,45,"0.0",166,164,0,0,0
631,"Mbaye","AVL",3,60,"0.1",810,1048,2,33,0
667,"Wright","AVL",1,40,"0.1",6347,657,0,0,0
57,"Petrović","BOU",1,45,"3.0",5417,10591,9,450,5
58,"Forster","BOU",1,40,"3.5",7470,6584,0,0,0
59,"Dennis","BOU",1,40,"0.1",0,506,0,0,0
60,"Hill","BOU",2,55,"0.8",2819,2797,12,450,5
61,"Truffert","BOU",2,54,"3.0",4062,11112,10,450,5
62,"Diakité","BOU",2,49,"0.2",427,874,0,0,0
63,"Milosavljević","BOU",2,49,"0.0",21,38,0,0,0
64,"Smith","BOU",2,45,"0.1",362,433,4,434,5
65,"J.Araujo","BOU",2,44,"0.0",31,42,0,0,0
66,"Soler","BOU",2,40,"0.3",677,1028,0,0,0
67,"Rayan","BOU",3,63,"1.6",3529,9070,10,434,5
68,"Tavernier","BOU",3,61,"6.7",74686,39054,31,424,5
69,"Scott","BOU",3,61,"5.7",21011,35540,30,446,5
70,"Kluivert","BOU",3,60,"0.9",2283,16374,15,294,4
71,"Cook","BOU",3,50,"0.2",243,1066,8,180,2
72,"Gannon-Doak","BOU",3,49,"0.1",128,340,4,12,0
73,"Adams","BOU",3,50,"0.3",985,1504,12,279,3
74,"Brooks","BOU",3,50,"0.1",160,303,3,45,0
75,"Christie","BOU",3,50,"0.0",268,225,5,102,1
76,"Tóth.A","BOU",3,49,"0.0",25,53,2,17,0
77,"Adli","BOU",3,49,"0.0",21,68,0,0,0
78,"Kroupi.Jr","BOU",3,74,"0.2",160,744,0,0,0
79,"Evanilson","BOU",4,60,"3.2",15228,19307,18,424,5
80,"Enes Ünal","BOU",4,55,"0.0",0,48,0,0,0
81,"Rodríguez","BOU",4,60,"0.1",654,651,2,10,0
566,"Silva","BOU",2,50,"0.4",5002,2812,13,450,5
573,"Sanchez","BOU",2,44,"0.2",137,392,0,0,0
608,"Jebbison","BOU",4,50,"0.1",797,814,3,31,0
615,"Di Gregorio","BOU",1,45,"0.0",168,171,0,0,0
82,"Kelleher","BRE",1,50,"6.1",18220,12006,20,450,5
83,"Valdimarsson","BRE",1,45,"0.1",265,299,0,0,0
84,"Collins","BRE",2,54,"1.0",107,8519,10,196,3
85,"Van den Berg","BRE",2,49,"0.1",31,293,0,0,0
86,"Lewis-Potter","BRE",3,55,"1.7",3413,11162,22,406,5
87,"Ajer","BRE",2,45,"3.9",10235,20682,21,450,5
88,"Kayode","BRE",2,46,"7.6",11870,19213,23,294,4
89,"Henry","BRE",2,44,"0.2",146,537,1,2,0
90,"Hickey","BRE",2,45,"0.1",161,226,5,152,1
92,"Ji-soo","BRE",2,44,"0.0",56,83,0,0,0
93,"Schuster","BRE",2,45,"0.3",14110,1883,21,253,2
94,"Schade","BRE",3,62,"11.2",361420,20720,39,447,5
