element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
594,"David","BHA",4,60,"0.2",2056,3702,1,23,0
600,"Osman","BHA",3,50,"0.0",105,205,2,28,0
605,"Yalcouyé","BHA",3,45,"3.0",124186,39556,11,167,2
614,"Hadjam","BHA",2,45,"0.0",306,446,0,0,0
624,"Cozier-Duberry","BHA",3,50,"0.0",0,37,0,0,0
639,"Andrés","BHA",3,55,"0.0",407,139,0,0,0
652,"Azeez","BHA",3,55,"0.0",94,40,0,0,0
28,"Martinez","CHE",1,50,"5.0",81374,35967,5,180,2
40,"Rogers","CHE",3,76,"30.5",654593,92110,19,257,3
101,"Henderson","CHE",3,49,"0.0",122,418,0,0,0
136,"Welbeck","CHE",4,59,"0.8",5052,9719,1,3,0
140,"Sánchez","CHE",1,49,"1.0",0,32703,2,90,1
141,"Jörgensen","CHE",1,50,"0.0",0,82,0,0,0
142,"James","CHE",2,54,"7.8",35648,62925,2,202,2
143,"Chalobah","CHE",2,55,"0.1",0,1076,0,0,0
144,"Gusto","CHE",2,50,"1.1",5399,10112,3,195,2
145,"Fofana","CHE",2,50,"0.1",5821,1414,3,157,2
146,"B.Badiashile","CHE",2,45,"0.0",0,189,0,0,0
148,"Hato","CHE",2,45,"0.9",34862,10774,8,213,3
149,"Colwill","CHE",2,49,"1.1",3642,15570,1,161,2
150,"M.Sarr","CHE",2,45,"0.0",0,783,0,0,0
151,"Acheampong","CHE",2,45,"0.4",3855,3114,5,202,2
152,"Palestra","CHE",2,54,"1.0",372,24464,0,0,0
154,"Palmer","CHE",3,97,"24.2",541001,81315,21,262,3
156,"Neto","CHE",3,65,"1.4",18694,11528,10,161,2
157,"Estêvão","CHE",3,64,"0.8",3013,10325,2,16,0
158,"Gittens","CHE",3,59,"0.0",208,371,0,0,0
159,"Caicedo","CHE",3,54,"1.6",1234,32269,1,13,0
161,"Lavia","CHE",3,50,"0.2",5476,2912,9,190,3
163,"D.Essugo","CHE",3,45,"0.1",0,3226,0,0,0
164,"Quenda","CHE",3,54,"0.0",128,462,1,8,0
165,"João Pedro","CHE",4,77,"72.8",257918,81323,21,270,3
168,"Marc Guiu","CHE",4,50,"0.3",0,6642,0,0,0
169,"Mheuka","CHE",4,45,"0.4",5581,4239,0,0,0
170,"Emegha","CHE",4,50,"0.2",1691,2109,0,0,0
200,"Lacroix","CHE",2,60,"8.1",39787,55353,9,270,3
560,"Penders","CHE",1,45,"0.1",210,569,0,0,0
561,"Anselmino","CHE",2,45,"0.0",159,151,0,0,0
568,"Barco","CHE",3,55,"0.1",572,1053,1,8,0
583,"Chavarria","CHE",2,49,"0.2",432,1503,3,73,0
91,"Pinnock","COV",2,45,"0.1",454,507,4,102,1
104,"Onyeka","COV",3,49,"0.1",404,1075,4,152,2
110,"Rushworth","COV",1,45,"0.9",3442,10731,5,270,3
171,"Dovin","COV",1,40,"1.2",0,13029,0,0,0
172,"Wilson","COV",1,45,"0.4",181,1536,0,0,0
173,"Thomas","COV",2,40,"8.9",89086,57140,15,257,3
174,"Kitching","COV",2,40,"0.4",0,7544,0,0,0
175,"van Ewijk","COV",2,40,"10.9",21798,94297,6,270,3
176,"Dasilva","COV",2,40,"0.7",1536,3066,5,264,3
177,"Kesler-Hayden","COV",2,40,"0.0",84,471,0,0,0
178,"Bidwell","COV",2,40,"0.1",461,550,0,0,0
179,"Latibeaudiere","COV",2,40,"0.0",191,243,0,0,0
180,"Woolfenden","COV",2,40,"0.1",257,1321,0,0,0
181,"Brau","COV",2,40,"0.0",0,318,0,0,0
182,"Amenda","COV",2,40,"0.8",2418,3861,4,270,3
183,"Rudoni","COV",3,50,"0.1",656,1174,6,152,2
184,"Grimes","COV",3,50,"0.1",374,1698,6,270,3
185,"Sakamoto","COV",3,49,"0.1",162,779,1,31,0
186,"Mason-Clark","COV",3,54,"0.1",154,660,3,127,2
187,"Eccles","COV",3,49,"0.0",64,200,0,0,0
188,"Torp","COV",3,54,"0.1",46,1043,2,47,0
189,"Shepherd","COV",3,45,"0.2",976,1990,0,0,0
190,"Tchaouna","COV",3,54,"0.1",161,976,4,166,2
191,"Borges Rodrigues","COV",3,45,"0.1",0,2437,0,0,0
192,"Andrews","COV",3,45,"0.4",0,5565,0,0,0
193,"Wright","COV",4,54,"0.1",104,1381,0,0,0
194,"Thomas-Asante","COV",4,50,"0.8",8036,8665,4,120,1
195,"Simms","COV",4,50,"0.8",3919,9278,3,88,1
196,"Markelo","COV",4,50,"0.0",0,96,0,0,0
197,"Bassette","COV",4,45,"0.0",0,280,0,0,0
492,"Awoniyi","COV",4,55,"0.7",4777,6387,5,180,2
575,"Yirenkyi","COV",3,49,"0.2",431,2144,5,158,2
584,"Hamer","COV",3,54,"0.1",103,856,3,32,0
599,"Cherif","COV",4,50,"0.1",930,1128,0,0,0
623,"Bentley","COV",1,40,"0.4",23312,5282,0,0,0
655,"Gboho","COV",3,55,"0.0",15,2,0,0,0
42,"Guessand","CRY",3,55,"0.0",718,720,2,54,0
153,"Disasi","CRY",2,45,"0.1",3946,1619,4,106,1
198,"Henderson","CRY",1,50,"2.0",19089,11454,5,270,3
199,"Benitez","CRY",1,45,"0.1",390,678,0,0,0
202,"Richards","CRY",2,50,"0.7",5478,5914,4,270,3
203,"Canvot","CRY",2,49,"0.2",1673,2857,2,270,3
204,"Mitchell","CRY",2,45,"6.0",151140,29955,16,253,3
205,"Sosa","CRY",2,45,"0.0",0,539,0,0,0
206,"Chadi Riad","CRY",2,44,"0.0",39,472,1,72,1
207,"Mingueza","CRY",2,44,"0.1",427,646,2,16,0
208,"Sarr","CRY",3,63,"0.8",130,24680,0,0,0
210,"Wharton","CRY",3,55,"0.9",6094,7270,8,270,3
211,"Yeremy","CRY",3,55,"0.4",19369,5247,11,190,2
212,"Hughes","CRY",3,45,"8.7",18960,73683,1,16,0
213,"Lerma","CRY",3,49,"0.1",227,750,0,0,0
214,"Kamada","CRY",3,50,"0.4",10337,3864,10,268,3
215,"Devenny","CRY",3,50,"0.0",0,209,0,0,0
216,"Esse","CRY",3,50,"0.0",0,780,0,0,0
217,"M.França","CRY",3,49,"0.0",55,472,0,0,0
218,"Doucouré","CRY",3,49,"0.1",349,669,0,0,0
219,"J.Rak-Sakyi","CRY",3,49,"0.0",55,90,0,0,0
220,"Cardines","CRY",2,45,"0.0",0,12,0,0,0
221,"Drakes-Thomas","CRY",3,45,"0.1",665,746,0,0,0
222,"Strand Larsen","CRY",4,60,"0.5",8414,5857,4,134,1
223,"Mateta","CRY",4,64,"1.9",249,50008,2,62,1
224,"Nketiah","CRY",4,55,"0.7",19226,6114,7,167,3
225,"Uche","CRY",4,50,"0.0",0,0,0,0,0
241,"McNeil","CRY",3,54,"0.1",339,1226,3,84,1
555,"Matthews","CRY",1,40,"1.8",3474,5433,0,0,0
577,"Tomiyasu","CRY",2,45,"0.3",423,2233,2,91,1
588,"Khalaili","CRY",2,50,"0.2",9683,2877,6,199,2
595,"Gozo","CRY",3,50,"0.0",84,129,1,22,0
633,"Ahanor","CRY",2,45,"0.0",451,102,0,0,0
643,"Chilwell","CRY",2,45,"0.4",22856,3430,7,16,0
644,"Timber","CRY",3,50,"0.0",1251,311,2,73,1
647,"Osorio","CRY",3,55,"0.0",319,80,1,1,0
21,"Nørgaard","EVE",3,49,"0.1",71,910,0,0,0
209,"Johnson","EVE",3,59,"0.1",815,1508,3,99,1
226,"Pickford","EVE",1,55,"8.6",46805,48349,11,270,3
227,"Travers","EVE",1,50,"0.0",288,309,0,0,0
228,"King","EVE",1,45,"0.0",214,277,0,0,0
229,"Tarkowski","EVE",2,60,"11.4",115087,64011,21,270,3
230,"Branthwaite","EVE",2,55,"1.9",24207,14362,13,270,3
231,"Keane","EVE",2,49,"0.9",899,10995,0,0,0
232,"O'Brien","EVE",2,49,"0.3",464,3029,0,0,0
233,"Mykolenko","EVE",2,45,"1.9",44551,24560,11,270,3
234,"Patterson","EVE",2,45,"0.0",0,579,0,0,0
235,"Aznou","EVE",2,40,"0.1",0,2348,0,0,0
236,"Dewsbury-Hall","EVE",3,65,"4.5",90404,66215,15,270,3
238,"Grealish","EVE",3,65,"0.4",11539,4505,2,32,0
239,"Garner","EVE",3,60,"0.1",1783,2940,4,148,2
242,"George","EVE",3,55,"0.5",31320,8382,15,234,3
243,"Alcaraz","EVE",3,50,"0.1",431,884,1,5,0
244,"Armstrong","EVE",3,50,"0.4",9272,6337,11,266,3
245,"Dibling","EVE",3,54,"0.0",167,336,0,0,0
246,"Röhl","EVE",3,50,"0.0",415,693,6,249,3
247,"Hackney","EVE",3,55,"0.2",1116,1365,8,121,1
248,"Beto","EVE",4,54,"1.0",0,46357,2,31,0
249,"Barry","EVE",4,56,"5.8",178371,76143,12,237,3
649,"Maitland-Niles","EVE",2,45,"0.2",11159,2237,7,13,0
654,"Graham","EVE",3,45,"0.1",6954,1388,0,0,0
250,"Leno","FUL",1,45,"3.0",14058,22391,6,270,3
251,"Lecomte","FUL",1,40,"1.2",5741,4625,0,0,0
252,"McNally","FUL",1,40,"0.1",0,1395,0,0,0
253,"Andersen","FUL",2,50,"0.1",1401,1974,2,180,2
254,"Robinson","FUL",2,45,"1.4",3415,17176,4,249,3
255,"J.Cuenca","FUL",2,45,"0.0",72,401,3,90,1
256,"Tete","FUL",2,44,"0.2",144,1566,0,0,0
257,"Bassey","FUL",2,45,"0.7",1536,6430,3,270,3
258,"Castagne","FUL",2,45,"0.8",4600,10733,13,247,3
261,"Iwobi","FUL",3,54,"0.8",1655,10403,6,262,3
262,"Smith Rowe","FUL",3,54,"0.3",615,3337,2,25,0
263,"Kevin","FUL",3,54,"0.0",185,768,2,24,0
264,"Bobb","FUL",3,55,"0.3",1633,4142,7,211,3
265,"Berge","FUL",3,50,"0.3",497,3325,5,183,2
266,"Cairney","FUL",3,50,"0.0",25,37,0,0,0
268,"King","FUL",3,55,"1.1",58688,22292,19,270,3
269,"Sessegnon","FUL",2,45,"0.3",198,2853,3,50,0
270,"Reed","FUL",3,45,"1.2",2717,10559,0,0,0
271,"Muniz","FUL",4,54,"0.4",2390,5139,2,15,0
272,"Kusi-Asare","FUL",4,45,"6.2",26104,53193,0,0,0
569,"Gonzalo","FUL",4,60,"4.1",29824,69716,10,270,3
570,"Palacios","FUL",3,55,"0.2",1113,1352,11,207,3
580,"Charles","FUL",3,50,"0.1",231,595,4,123,1
610,"De Fougerolles","FUL",2,40,"0.1",478,945,0,0,0
626,"Zepa","FUL",3,45,"0.4",9647,5056,0,0,0
635,"Larsson","FUL",3,50,"0.0",204,55,1,11,0
636,"Ángel","FUL",3,50,"0.0",106,45,0,0,0
650,"Affengruber","FUL",2,45,"0.0",204,71,0,0,0
240,"Iroegbunam","HUL",3,50,"0.0",266,151,1,4,0
273,"Phillips","HUL",1,40,"1.5",6452,6671,0,0,0
274,"Butland","HUL",1,45,"0.1",105,639,0,0,0
275,"Cartwright","HUL",1,40,"0.0",0,48,0,0,0
276,"Lo-Tutala","HUL",1,40,"0.0",0,151,0,0,0
277,"Egan","HUL",2,41,"6.3",177265,46038,23,270,3
278,"Hughes","HUL",2,40,"0.1",103,831,0,0,0
279,"Ajayi","HUL",2,41,"11.6",234143,52254,25,243,3
280,"Coyle","HUL",2,40,"0.6",4944,2588,12,177,3
281,"Drameh","HUL",2,40,"0.1",0,1239,2,65,0
282,"Giles","HUL",2,40,"1.4",34574,9462,20,264,3
283,"Jacob","HUL",2,40,"0.0",0,93,0,0,0
284,"McCarthy","HUL",2,40,"0.1",596,704,0,0,0
285,"McNair","HUL",2,40,"0.1",333,839,1,26,0
286,"Belloumi","HUL",3,50,"1.0",18203,7659,14,253,3
287,"Millar","HUL",3,50,"0.0",0,1974,6,50,0
288,"Dowell","HUL",3,45,"0.3",2258,3380,0,0,0
289,"Crooks","HUL",3,45,"0.5",1065,6493,2,90,1
290,"Slater","HUL",3,45,"5.3",106761,59303,11,270,3
291,"Matazo","HUL",3,45,"0.0",83,87,0,0,0
292,"Ömür","HUL",3,49,"0.0",222,234,0,0,0
293,"Kamara","HUL",3,50,"0.0",0,40,0,0,0
294,"Zambrano","HUL",3,45,"0.1",664,812,0,0,0
295,"McBurnie","HUL",4,55,"1.9",15749,27510,8,270,3
296,"Akintola","HUL",3,50,"0.0",486,671,0,0,0
297,"Gyabi","HUL",3,45,"0.0",77,210,0,0,0
298,"Destan","HUL",4,45,"0.2",0,2857,0,0,0
299,"Burstow","HUL",4,45,"0.0",0,392,0,0,0
340,"Gelhardt","HUL",3,50,"0.0",142,120,0,0,0
556,"Targett","HUL",2,40,"1.9",3179,13391,1,5,0
563,"Morita","HUL",3,50,"0.0",116,316,1,45,1
572,"Tzolakis","HUL",1,46,"9.6",174713,43860,26,270,3
574,"Hjertø-Dahl","HUL",3,49,"0.1",345,605,1,8,0
576,"Stroud","HUL",3,50,"0.1",433,703,6,190,3
585,"Herrington","HUL",2,40,"0.6",1285,3111,3,76,0
586,"Mendy","HUL",2,41,"7.9",245097,44376,24,191,3
589,"Gourna-Douath","HUL",3,50,"0.0",127,191,3,126,1
617,"Cho","HUL",3,50,"0.0",267,142,2,15,0
632,"Ansah","HUL",4,50,"0.0",2624,964,0,0,0
637,"Vaz","HUL",4,50,"0.0",2323,563,0,0,0
638,"Norton-Cuffy","HUL",2,40,"0.3",11475,2575,1,26,0
642,"Thomas","HUL",3,55,"0.0",667,191,1,27,0
645,"Mouzakitis","HUL",3,50,"0.0",214,63,0,0,0
259,"Diop","IPS",2,40,"14.6",23751,95195,7,270,3
267,"Lukić","IPS",3,50,"0.1",502,926,8,252,3
300,"Walton","IPS",1,45,"0.4",180,1865,0,0,0
301,"Palmer","IPS",1,40,"4.2",16570,22194,0,0,0
302,"Button","IPS",1,40,"0.5",8814,3368,0,0,0
303,"Kipré","IPS",2,40,"0.5",400,2735,0,0,0
304,"O'Shea","IPS",2,40,"3.0",10584,26888,7,270,3
305,"Davis","IPS",2,40,"5.1",28703,42249,9,270,3
306,"Greaves","IPS",2,40,"1.2",1254,5751,2,270,3
307,"Johnson","IPS",2,40,"0.1",0,1766,0,0,0
308,"Furlong","IPS",2,40,"0.5",254,2468,1,17,0
309,"Núñez","IPS",3,50,"0.1",279,1343,6,140,2
310,"Matusiwa","IPS",3,49,"0.0",20,30,0,0,0
311,"Burns","IPS",3,50,"0.0",0,31,0,0,0
312,"Taylor","IPS",3,45,"0.0",124,345,0,0,0
313,"Clarke","IPS",3,55,"0.2",322,2423,8,43,0
314,"Ogbene","IPS",3,49,"0.0",0,235,0,0,0
315,"Fatawu","IPS",3,55,"0.2",1317,1630,8,225,3
316,"Emersonn","IPS",4,55,"1.7",18688,17616,12,175,3
317,"Hirst","IPS",4,50,"0.1",0,1424,0,0,0
318,"Philogene","IPS",3,54,"0.1",16,1029,0,0,0
319,"Szmodics","IPS",3,50,"0.0",0,64,0,0,0
320,"Akpom","IPS",4,50,"1.2",26342,13546,6,69,0
321,"Walle Egeli","IPS",4,45,"3.4",58543,39966,1,10,0
322,"Al-Hamadi","IPS",4,50,"0.1",0,1211,0,0,0
323,"McAteer","IPS",3,45,"1.2",5309,9436,3,42,0
324,"Mehmeti","IPS",3,49,"0.0",78,369,0,0,0
554,"Van Oevelen","IPS",1,45,"0.0",0,227,0,0,0
562,"Maeda","IPS",3,54,"0.3",629,2920,6,216,3
564,"Scherpen","IPS",1,45,"0.6",3572,3287,6,270,3
571,"Florentino","IPS",3,49,"0.1",257,743,0,0,0
591,"Enciso","IPS",3,55,"0.9",17894,10158,11,250,3
592,"Ouattara","IPS",2,40,"0.9",1914,3667,3,39,0
602,"Humphreys","IPS",3,45,"0.0",0,820,0,0,0
619,"Palacios","IPS",3,50,"0.0",1799,686,5,105,1
640,"Flemming","IPS",4,55,"0.0",1714,463,1,24,0
260,"Wilson","LEE",3,63,"3.1",2271,84721,4,127,1
326,"Perri","LEE",1,45,"0.4",0,5131,0,0,0
327,"Bijol","LEE",2,50,"0.9",3215,10351,12,164,2
329,"Rodon","LEE",2,44,"1.5",122,73095,7,123,2
330,"Bogle","LEE",2,45,"1.7",76670,14922,22,217,3
331,"Gudmundsson","LEE",2,45,"0.1",737,360,2,90,1
332,"Justin","LEE",2,45,"1.5",16347,13833,16,270,3
333,"Bornauw","LEE",2,45,"0.0",0,28,0,0,0
334,"Muharemović","LEE",2,50,"3.6",79478,42425,14,270,3
335,"Stach","LEE",3,60,"2.8",20116,33516,19,270,3
336,"Okafor","LEE",3,59,"0.3",1358,4064,6,153,2
337,"Aaronson","LEE",3,54,"0.6",757,7431,5,154,2
338,"Ampadu","LEE",3,55,"1.0",1801,10999,9,270,3
339,"Longstaff","LEE",3,49,"0.1",495,1261,1,8,0
341,"Gnonto","LEE",3,50,"0.0",0,361,0,0,0
342,"Harrison","LEE",3,50,"0.0",0,9,0,0,0
343,"James","LEE",3,50,"0.1",530,1364,1,22,0
344,"Gruev","LEE",3,50,"0.0",10,43,0,0,0
345,"Tanaka","LEE",3,49,"0.2",4184,2148,6,117,1
346,"Calvert-Lewin","LEE",4,60,"23.2",67714,306425,10,252,3
347,"Nmecha","LEE",4,54,"0.5",4261,5058,5,38,0
348,"Piroe","LEE",4,50,"0.1",0,1166,0,0,0
349,"Mateo Joseph","LEE",4,45,"0.1",587,741,0,0,0
385,"Trafford","LEE",1,50,"5.4",45299,33491,15,270,3
598,"Elvedi","LEE",2,45,"0.0",1655,822,5,146,1
603,"Lienou","LEE",2,40,"0.1",976,799,0,0,0
604,"Cresswell","LEE",3,45,"0.1",2636,1647,0,0,0
625,"Cairns","LEE",1,40,"0.2",4571,1599,0,0,0
629,"Zetterer","LEE",1,40,"0.5",17151,3521,0,0,0
641,"Bard","LEE",2,45,"0.0",211,77,0,0,0
648,"Bahoya","LEE",3,50,"0.0",627,273,0,0,0
350,"A.Becker","LIV",1,55,"3.9",27616,20148,10,270,3
