element_id,web_name,team,element_type,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,minutes,starts
123,"Hinshelwood","BHA",3,59,"0.7",109,22339,16,63,1
124,"Groß","BHA",3,57,"20.1",471904,75040,33,360,4
125,"Georginio","BHA",4,54,"0.5",1630,9638,5,90,1
126,"O'Riley","BHA",3,54,"0.1",496,1048,1,6,0
127,"Gomez","BHA",3,50,"4.4",10661,56468,16,348,4
128,"Buonanotte","BHA",3,50,"0.0",0,15,0,0,0
129,"Ayari","BHA",3,54,"0.4",2854,3238,12,243,3
130,"Wieffer","BHA",2,49,"0.2",46,5735,7,156,2
132,"Howell","BHA",3,45,"0.0",0,339,0,0,0
133,"Watson","BHA",3,50,"0.0",0,8,0,0,0
134,"Oriola","BHA",3,45,"0.2",804,2411,0,0,0
135,"Yohanna","BHA",3,49,"0.0",27,947,1,12,0
137,"Tzimas","BHA",4,54,"0.0",44,73,0,0,0
138,"Kostoulas","BHA",4,55,"0.9",41983,10985,18,278,3
139,"Ferguson","BHA",4,50,"0.0",207,341,0,0,0
328,"Struijk","BHA",2,49,"0.2",520,2018,2,13,0
504,"Vuskovic","BHA",2,50,"3.1",23336,25886,24,347,4
594,"David","BHA",4,60,"0.2",1770,4156,1,23,0
600,"Osman","BHA",3,50,"0.0",129,186,3,40,0
605,"Yalcouyé","BHA",3,45,"3.9",100071,32513,19,231,3
614,"Hadjam","BHA",2,45,"0.0",391,551,0,0,0
624,"Cozier-Duberry","BHA",3,50,"0.0",0,9,0,0,0
639,"Andrés","BHA",3,55,"0.0",393,197,4,25,0
652,"Azeez","BHA",3,55,"0.0",51,45,0,0,0
658,"Ibrahim","BHA",3,45,"0.0",1044,221,0,0,0
28,"Martinez","CHE",1,50,"4.9",16786,44397,7,270,3
40,"Rogers","CHE",3,77,"38.9",536154,48452,27,347,4
101,"Henderson","CHE",3,49,"0.0",37,361,0,0,0
136,"Welbeck","CHE",4,59,"0.8",14310,10308,2,15,0
140,"Sánchez","CHE",1,49,"0.8",0,12281,2,90,1
141,"Jörgensen","CHE",1,50,"0.0",0,46,0,0,0
142,"James","CHE",2,54,"7.0",17091,88085,3,292,3
143,"Chalobah","CHE",2,55,"0.1",0,617,0,0,0
144,"Gusto","CHE",2,50,"1.0",3475,11450,4,272,3
145,"Fofana","CHE",2,50,"0.2",2535,2727,4,242,3
146,"B.Badiashile","CHE",2,45,"0.0",0,110,0,0,0
148,"Hato","CHE",2,45,"0.9",3850,16679,8,258,4
149,"Colwill","CHE",2,49,"0.9",1546,14746,2,251,3
150,"M.Sarr","CHE",2,45,"0.0",0,371,0,0,0
151,"Acheampong","CHE",2,45,"0.4",1184,4876,5,202,2
152,"Palestra","CHE",2,53,"0.7",191,16063,0,0,0
154,"Palmer","CHE",3,97,"26.8",137697,127206,26,352,4
156,"Neto","CHE",3,65,"1.4",11696,17437,12,246,3
157,"Estêvão","CHE",3,63,"0.7",2381,8571,3,20,0
158,"Gittens","CHE",3,59,"0.0",157,344,0,0,0
159,"Caicedo","CHE",3,53,"1.2",510,26218,1,13,0
161,"Lavia","CHE",3,50,"0.2",2246,3618,11,258,4
163,"D.Essugo","CHE",3,45,"0.1",0,1665,0,0,0
164,"Quenda","CHE",3,53,"0.0",131,449,1,8,0
165,"João Pedro","CHE",4,78,"72.3",237535,292004,33,360,4
168,"Marc Guiu","CHE",4,50,"0.2",0,3187,0,0,0
169,"Mheuka","CHE",4,45,"0.5",7087,4799,0,0,0
170,"Emegha","CHE",4,50,"0.1",102,2369,0,0,0
200,"Lacroix","CHE",2,60,"7.1",7292,97022,10,274,3
560,"Penders","CHE",1,44,"0.1",572,509,0,0,0
561,"Anselmino","CHE",2,45,"0.0",163,181,0,0,0
568,"Barco","CHE",3,54,"0.1",394,1118,1,29,0
583,"Chavarria","CHE",2,49,"0.1",365,1334,4,118,0
91,"Pinnock","COV",2,45,"0.1",326,565,6,192,2
104,"Onyeka","COV",3,49,"0.1",270,1246,6,224,3
110,"Rushworth","COV",1,45,"0.8",757,9350,5,360,4
171,"Dovin","COV",1,40,"1.1",0,8168,0,0,0
172,"Wilson","COV",1,44,"0.4",286,1396,0,0,0
173,"Thomas","COV",2,40,"8.8",24652,57242,15,347,4
174,"Kitching","COV",2,40,"0.4",0,4038,0,0,0
175,"van Ewijk","COV",2,40,"9.7",11231,85261,6,360,4
176,"Dasilva","COV",2,40,"0.7",701,3678,5,354,4
177,"Kesler-Hayden","COV",2,40,"0.0",125,361,0,0,0
178,"Bidwell","COV",2,40,"0.1",374,547,0,0,0
179,"Latibeaudiere","COV",2,40,"0.0",123,254,0,0,0
180,"Woolfenden","COV",2,40,"0.1",193,985,0,0,0
181,"Brau","COV",2,40,"0.0",0,213,0,0,0
182,"Amenda","COV",2,40,"0.7",1364,5395,4,360,4
183,"Rudoni","COV",3,49,"0.1",356,1244,8,224,3
184,"Grimes","COV",3,49,"0.1",504,1642,8,353,4
185,"Sakamoto","COV",3,48,"0.1",74,737,1,31,0
186,"Mason-Clark","COV",3,54,"0.1",81,702,4,186,3
187,"Eccles","COV",3,49,"0.0",12,266,0,0,0
188,"Torp","COV",3,54,"0.1",35,859,3,53,0
189,"Shepherd","COV",3,44,"0.2",597,2071,0,0,0
190,"Tchaouna","COV",3,54,"0.1",30,829,4,166,2
191,"Borges Rodrigues","COV",3,45,"0.1",0,1485,0,0,0
192,"Andrews","COV",3,45,"0.3",0,4327,0,0,0
193,"Wright","COV",4,54,"0.1",71,1012,0,0,0
194,"Thomas-Asante","COV",4,50,"0.8",6704,9791,5,137,1
195,"Simms","COV",4,50,"0.7",2271,9584,3,88,1
196,"Markelo","COV",4,50,"0.0",0,93,0,0,0
197,"Bassette","COV",4,45,"0.0",0,232,0,0,0
492,"Awoniyi","COV",4,55,"0.5",542,16048,3,232,3
575,"Yirenkyi","COV",3,49,"0.2",207,1964,6,175,2
584,"Hamer","COV",3,54,"0.1",58,756,3,32,0
599,"Cherif","COV",4,50,"0.1",1257,1137,1,30,0
623,"Bentley","COV",1,40,"0.6",9382,2122,0,0,0
655,"Gboho","COV",3,55,"0.0",108,33,0,0,0
656,"Mfuni","COV",2,40,"0.1",5258,1333,0,0,0
42,"Guessand","CRY",3,54,"0.0",271,660,2,54,0
153,"Disasi","CRY",2,45,"0.1",119,3931,1,139,2
198,"Henderson","CRY",1,50,"1.5",188,48279,5,270,3
199,"Benitez","CRY",1,45,"0.1",1055,631,2,90,1
202,"Richards","CRY",2,50,"0.6",1504,7092,6,360,4
203,"Canvot","CRY",2,49,"0.2",219,3432,2,270,3
204,"Mitchell","CRY",2,45,"6.2",17923,53882,17,329,4
205,"Sosa","CRY",2,45,"0.0",0,234,0,0,0
206,"Chadi Riad","CRY",2,44,"0.0",40,313,1,72,1
207,"Mingueza","CRY",2,44,"0.1",218,750,2,16,0
208,"Sarr","CRY",3,62,"0.6",295,10571,0,0,0
210,"Wharton","CRY",3,55,"0.8",2329,9403,10,346,4
211,"Yeremy","CRY",3,55,"0.4",1338,9756,12,226,3
212,"Hughes","CRY",3,44,"7.9",21285,74639,2,29,0
213,"Lerma","CRY",3,49,"0.1",143,638,1,6,0
214,"Kamada","CRY",3,50,"0.5",17418,5717,18,351,4
215,"Devenny","CRY",3,50,"0.0",0,90,0,0,0
216,"Esse","CRY",3,50,"0.0",0,340,0,0,0
217,"M.França","CRY",3,49,"0.0",0,550,0,0,0
218,"Doucouré","CRY",3,49,"0.0",215,680,0,0,0
219,"J.Rak-Sakyi","CRY",3,49,"0.0",0,90,0,0,0
220,"Cardines","CRY",2,45,"0.0",0,7,0,0,0
221,"Drakes-Thomas","CRY",3,45,"0.1",292,784,0,0,0
222,"Strand Larsen","CRY",4,60,"0.6",11125,7617,12,217,2
223,"Mateta","CRY",4,63,"1.4",179,22500,2,62,1
224,"Nketiah","CRY",4,55,"0.5",417,19084,7,167,3
225,"Uche","CRY",4,50,"0.0",0,0,0,0,0
241,"McNeil","CRY",3,54,"0.1",147,1183,3,84,1
555,"Matthews","CRY",1,40,"1.7",2804,4797,0,0,0
577,"Tomiyasu","CRY",2,44,"0.3",360,2243,2,144,1
588,"Khalaili","CRY",2,50,"0.3",4823,4225,13,289,3
595,"Gozo","CRY",3,50,"0.0",68,157,2,28,0
633,"Ahanor","CRY",2,45,"0.0",597,187,3,90,1
643,"Chilwell","CRY",2,45,"0.5",2689,7283,8,29,0
644,"Timber","CRY",3,50,"0.0",1179,500,6,163,2
647,"Osorio","CRY",3,55,"0.0",72,126,1,1,0
21,"Nørgaard","EVE",3,49,"0.0",38,626,0,0,0
209,"Johnson","EVE",3,59,"0.1",1644,1111,6,173,2
226,"Pickford","EVE",1,55,"9.0",55556,33332,17,360,4
227,"Travers","EVE",1,50,"0.0",450,376,0,0,0
228,"King","EVE",1,45,"0.0",190,244,0,0,0
229,"Tarkowski","EVE",2,61,"14.0",227005,37812,29,360,4
230,"Branthwaite","EVE",2,55,"2.2",37047,10404,19,360,4
231,"Keane","EVE",2,48,"0.8",1553,9469,0,0,0
232,"O'Brien","EVE",2,49,"0.3",971,2152,1,15,0
233,"Mykolenko","EVE",2,45,"3.5",160433,17942,22,360,4
234,"Patterson","EVE",2,45,"0.0",0,258,0,0,0
235,"Aznou","EVE",2,40,"0.1",0,1320,0,0,0
236,"Dewsbury-Hall","EVE",3,65,"5.8",132303,46727,17,360,4
238,"Grealish","EVE",3,65,"0.4",7435,4841,3,57,0
239,"Garner","EVE",3,60,"0.2",8818,2501,8,238,3
242,"George","EVE",3,55,"0.9",35726,8354,18,298,4
243,"Alcaraz","EVE",3,49,"0.1",394,800,1,5,0
244,"Armstrong","EVE",3,50,"0.4",5779,6105,14,356,4
245,"Dibling","EVE",3,54,"0.0",204,306,0,0,0
246,"Röhl","EVE",3,49,"0.0",279,839,6,249,3
247,"Hackney","EVE",3,55,"0.2",587,1567,9,136,1
248,"Beto","EVE",4,54,"0.7",0,19455,2,31,0
249,"Barry","EVE",4,56,"7.1",142965,65063,14,327,4
649,"Maitland-Niles","EVE",2,45,"0.9",38541,4816,13,87,1
654,"Graham","EVE",3,45,"0.1",1451,1974,0,0,0
250,"Leno","FUL",1,45,"3.1",28099,13064,15,360,4
251,"Lecomte","FUL",1,40,"1.1",2807,3222,0,0,0
252,"McNally","FUL",1,40,"0.1",0,740,0,0,0
253,"Andersen","FUL",2,50,"0.1",1469,1640,2,180,2
254,"Robinson","FUL",2,45,"1.4",8418,8695,10,339,4
255,"J.Cuenca","FUL",2,45,"0.0",74,274,3,90,1
256,"Tete","FUL",2,44,"0.2",300,1296,0,27,0
257,"Bassey","FUL",2,45,"0.7",2884,2926,9,360,4
258,"Castagne","FUL",2,45,"0.8",10478,5730,19,318,4
261,"Iwobi","FUL",3,54,"0.7",2404,7277,9,338,4
262,"Smith Rowe","FUL",3,54,"0.2",469,2730,3,38,0
263,"Kevin","FUL",3,53,"0.0",497,535,3,42,0
264,"Bobb","FUL",3,55,"0.3",2084,3092,10,273,4
265,"Berge","FUL",3,49,"0.3",1345,2433,8,273,3
266,"Cairney","FUL",3,49,"0.0",13,42,0,0,0
268,"King","FUL",3,55,"1.7",71260,19822,22,346,4
269,"Sessegnon","FUL",2,44,"0.3",220,3806,3,50,0
270,"Reed","FUL",3,44,"1.2",14202,12844,0,0,0
271,"Muniz","FUL",4,54,"0.4",2631,4745,3,28,0
272,"Kusi-Asare","FUL",4,45,"5.8",23876,50540,0,0,0
569,"Gonzalo","FUL",4,60,"3.6",26359,57536,12,346,4
570,"Palacios","FUL",3,54,"0.2",1379,1891,11,207,3
580,"Charles","FUL",3,50,"0.1",590,511,9,213,2
610,"De Fougerolles","FUL",2,40,"0.1",0,1017,0,0,0
626,"Zepa","FUL",3,45,"0.3",951,4164,0,0,0
635,"Larsson","FUL",3,50,"0.0",161,99,2,24,0
636,"Ángel","FUL",3,50,"0.0",72,59,0,0,0
650,"Affengruber","FUL",2,45,"0.0",1843,406,8,90,1
240,"Iroegbunam","HUL",3,50,"0.0",341,235,1,25,0
273,"Phillips","HUL",1,40,"1.4",4129,5359,0,0,0
274,"Butland","HUL",1,45,"0.1",84,484,0,0,0
275,"Cartwright","HUL",1,40,"0.0",0,36,0,0,0
276,"Lo-Tutala","HUL",1,40,"0.0",0,115,0,0,0
277,"Egan","HUL",2,41,"6.9",90808,34894,25,360,4
278,"Hughes","HUL",2,39,"0.3",14151,4531,0,0,0
279,"Ajayi","HUL",2,42,"13.9",199536,70282,26,333,4
280,"Coyle","HUL",2,40,"0.7",9476,3442,13,258,4
281,"Drameh","HUL",2,40,"0.0",0,557,2,65,0
282,"Giles","HUL",2,40,"2.7",110398,17662,24,354,4
283,"Jacob","HUL",2,40,"0.0",0,78,0,0,0
284,"McCarthy","HUL",2,40,"0.1",1105,755,0,0,0
285,"McNair","HUL",2,40,"0.1",565,715,1,26,0
286,"Belloumi","HUL",3,51,"3.9",287757,25739,27,312,4
287,"Millar","HUL",3,50,"0.0",0,838,6,50,0
288,"Dowell","HUL",3,45,"0.3",1307,3499,0,0,0
289,"Crooks","HUL",3,45,"0.5",3424,4568,3,158,2
290,"Slater","HUL",3,45,"5.5",50827,47867,13,360,4
291,"Matazo","HUL",3,45,"0.0",53,61,0,0,0
292,"Ömür","HUL",3,49,"0.0",253,271,0,0,0
293,"Kamara","HUL",3,50,"0.0",0,19,0,0,0
294,"Zambrano","HUL",3,45,"0.1",1097,940,0,0,0
295,"McBurnie","HUL",4,55,"2.0",27727,21224,12,351,4
296,"Akintola","HUL",3,50,"0.0",0,1043,0,0,0
297,"Gyabi","HUL",3,45,"0.0",48,172,0,0,0
298,"Destan","HUL",4,45,"0.2",0,2270,0,0,0
299,"Burstow","HUL",4,45,"0.0",0,298,0,0,0
340,"Gelhardt","HUL",3,50,"0.0",237,191,0,0,0
556,"Targett","HUL",2,40,"1.8",3616,13810,1,5,0
563,"Morita","HUL",3,50,"0.0",20,372,1,45,1
572,"Tzolakis","HUL",1,46,"11.2",129099,44512,28,360,4
574,"Hjertø-Dahl","HUL",3,49,"0.1",256,638,1,8,0
576,"Stroud","HUL",3,50,"0.1",547,704,7,249,4
585,"Herrington","HUL",2,40,"0.6",2876,2892,4,107,0
586,"Mendy","HUL",2,41,"6.8",13028,124311,25,249,4
589,"Gourna-Douath","HUL",3,50,"0.0",129,225,3,126,1
617,"Cho","HUL",3,50,"0.0",331,190,3,45,0
632,"Ansah","HUL",4,50,"0.0",114,1118,0,0,0
637,"Vaz","HUL",4,50,"0.1",4604,1350,1,8,0
638,"Norton-Cuffy","HUL",2,40,"0.3",4361,3093,1,34,0
642,"Thomas","HUL",3,55,"0.0",1078,424,2,57,0
645,"Mouzakitis","HUL",3,50,"0.0",185,95,0,0,0
259,"Diop","IPS",2,40,"13.4",15725,83739,8,360,4
267,"Lukić","IPS",3,50,"0.1",332,1000,9,328,4
300,"Walton","IPS",1,44,"0.4",655,1670,0,0,0
301,"Palmer","IPS",1,40,"4.0",7281,15794,0,0,0
302,"Button","IPS",1,40,"0.6",2157,1812,0,0,0
303,"Kipré","IPS",2,39,"1.0",35080,7658,0,0,0
304,"O'Shea","IPS",2,40,"2.8",5366,15555,8,360,4
305,"Davis","IPS",2,40,"6.6",161607,26480,23,360,4
306,"Greaves","IPS",2,40,"1.1",1122,5200,3,357,4
307,"Johnson","IPS",2,40,"0.1",0,924,0,0,0
308,"Furlong","IPS",2,39,"0.5",1333,2488,1,17,0
309,"Núñez","IPS",3,49,"0.1",270,1401,6,140,2
310,"Matusiwa","IPS",3,49,"0.0",43,31,0,0,0
311,"Burns","IPS",3,50,"0.0",0,20,0,0,0
312,"Taylor","IPS",3,45,"0.0",72,289,0,0,0
313,"Clarke","IPS",3,54,"0.2",393,2185,9,105,1
314,"Ogbene","IPS",3,49,"0.0",0,125,0,0,0
315,"Fatawu","IPS",3,54,"0.2",473,2056,9,286,4
316,"Emersonn","IPS",4,55,"3.0",125287,20652,24,237,4
317,"Hirst","IPS",4,50,"0.1",0,999,0,0,0
318,"Philogene","IPS",3,54,"0.1",76,300,1,28,0
319,"Szmodics","IPS",3,50,"0.0",0,47,0,0,0
320,"Akpom","IPS",4,50,"1.2",17565,16959,6,69,0
321,"Walle Egeli","IPS",4,45,"3.7",48851,36866,1,10,0
322,"Al-Hamadi","IPS",4,50,"0.1",0,752,0,0,0
323,"McAteer","IPS",3,45,"1.1",1928,10643,3,42,0
324,"Mehmeti","IPS",3,49,"0.0",57,260,0,0,0
554,"Van Oevelen","IPS",1,45,"0.0",0,197,0,0,0
562,"Maeda","IPS",3,54,"0.2",193,3123,7,243,3
564,"Scherpen","IPS",1,45,"0.6",2036,3135,7,360,4
571,"Florentino","IPS",3,49,"0.1",152,612,1,13,0
591,"Enciso","IPS",3,55,"0.8",6806,11481,13,340,4
592,"Ouattara","IPS",2,40,"0.9",2153,4195,4,41,0
602,"Humphreys","IPS",3,45,"0.0",0,430,0,0,0
619,"Palacios","IPS",3,50,"0.1",3442,1030,9,195,2
640,"Flemming","IPS",4,55,"0.1",3279,971,6,51,0
260,"Wilson","LEE",3,62,"2.3",3057,48223,5,145,1
326,"Perri","LEE",1,45,"0.3",0,2718,0,0,0
327,"Bijol","LEE",2,50,"0.8",3050,10422,12,164,2
329,"Rodon","LEE",2,44,"1.0",50,22241,7,123,2
330,"Bogle","LEE",2,46,"5.0",262594,18076,37,299,4
331,"Gudmundsson","LEE",2,45,"0.1",1167,419,8,162,2
332,"Justin","LEE",2,45,"1.5",6551,9327,18,360,4
333,"Bornauw","LEE",2,45,"0.0",0,16,0,0,0
334,"Muharemović","LEE",2,50,"4.2",47343,19623,21,360,4
335,"Stach","LEE",3,60,"2.7",16897,25597,22,357,4
336,"Okafor","LEE",3,58,"0.4",12752,3815,15,224,3
337,"Aaronson","LEE",3,54,"0.5",697,6335,6,172,2
338,"Ampadu","LEE",3,54,"1.0",4138,7727,16,360,4
339,"Longstaff","LEE",3,49,"0.1",372,1119,2,10,0
341,"Gnonto","LEE",3,50,"0.0",0,151,0,0,0
342,"Harrison","LEE",3,50,"0.0",0,10,0,0,0
343,"James","LEE",3,49,"0.1",584,1116,2,29,0
344,"Gruev","LEE",3,50,"0.0",11,32,0,0,0
345,"Tanaka","LEE",3,49,"0.3",7362,2567,12,188,2
346,"Calvert-Lewin","LEE",4,60,"24.4",318456,117270,20,329,4
347,"Nmecha","LEE",4,54,"0.5",4899,5817,6,50,0
348,"Piroe","LEE",4,50,"0.1",0,801,0,0,0
349,"Mateo Joseph","LEE",4,45,"0.1",571,615,0,0,0
385,"Trafford","LEE",1,50,"5.5",24051,26120,18,360,4
598,"Elvedi","LEE",2,45,"0.0",618,357,7,236,2
603,"Lienou","LEE",2,40,"0.1",1025,827,0,0,0
604,"Cresswell","LEE",3,45,"0.1",1153,1600,0,0,0
625,"Cairns","LEE",1,40,"0.2",2885,1201,0,0,0
629,"Zetterer","LEE",1,40,"0.7",15794,4093,0,0,0
641,"Bard","LEE",2,45,"0.0",307,121,1,18,0
